"Date","Price","Open","High","Low","Vol.","Change %"
"May 28, 2020","70.55","70.70","71.55","69.00","7.81K","-0.14%"
"May 27, 2020","70.65","69.30","72.00","68.00","3.04K","1.22%"
"May 26, 2020","69.80","70.00","72.55","69.10","3.81K","1.01%"
"May 22, 2020","69.10","71.05","72.00","67.40","6.06K","-2.26%"
"May 21, 2020","70.70","70.00","71.50","67.60","5.25K","1.14%"
"May 20, 2020","69.90","73.95","73.95","67.50","12.37K","-0.99%"
"May 19, 2020","70.60","73.95","73.95","68.75","12.18K","-2.08%"
"May 18, 2020","72.10","75.00","75.50","71.00","9.74K","-3.42%"
"May 15, 2020","74.65","74.05","76.00","73.60","4.25K","-0.73%"
"May 14, 2020","75.20","75.05","77.50","73.00","6.29K","-0.86%"
"May 13, 2020","75.85","78.75","79.00","73.20","8.34K","-0.52%"
"May 12, 2020","76.25","74.00","76.90","71.25","5.68K","2.76%"
"May 11, 2020","74.20","79.00","79.00","72.80","6.70K","-3.01%"
"May 08, 2020","76.50","74.15","78.00","73.95","11.12K","0.59%"
"May 07, 2020","76.05","76.75","76.85","75.15","4.42K","-0.91%"
"May 06, 2020","76.75","78.70","78.70","74.30","6.20K","1.66%"
"May 05, 2020","75.50","75.95","79.00","74.50","7.86K","-0.59%"
"May 04, 2020","75.95","82.70","82.70","74.90","22.89K","-3.62%"
"Apr 30, 2020","78.80","79.85","81.00","76.55","16.56K","0.06%"
"Apr 29, 2020","78.75","78.85","81.00","75.45","17.86K","-0.82%"
"Apr 28, 2020","79.40","79.25","82.90","77.45","13.78K","-2.58%"
"Apr 27, 2020","81.50","80.20","84.20","76.30","24.46K","1.62%"
"Apr 24, 2020","80.20","84.40","86.50","80.20","16.33K","-4.98%"
"Apr 23, 2020","84.40","85.90","87.95","83.20","14.78K","-0.53%"
"Apr 22, 2020","84.85","90.50","90.50","81.95","18.69K","-1.62%"
"Apr 21, 2020","86.25","86.85","86.85","79.00","46.24K","4.23%"
"Apr 20, 2020","82.75","82.75","82.75","82.75","2.20K","4.95%"
"Apr 17, 2020","78.85","78.85","78.85","78.85","3.93K","4.99%"
"Apr 16, 2020","75.10","71.00","75.10","71.00","3.64K","4.96%"
"Apr 15, 2020","71.55","68.50","71.55","66.95","14.73K","4.99%"
"Apr 13, 2020","68.15","70.00","70.00","63.90","38.13K","1.41%"
"Apr 09, 2020","67.20","67.20","67.20","65.00","4.87K","5.00%"
"Apr 08, 2020","64.00","63.45","64.10","61.55","11.11K","4.83%"
"Apr 07, 2020","61.05","62.40","62.50","58.05","18.44K","2.52%"
"Apr 03, 2020","59.55","59.00","61.00","58.45","10.68K","0.93%"
"Apr 01, 2020","59.00","63.40","63.40","57.70","19.21K","-0.34%"
"Mar 31, 2020","59.20","53.85","59.20","53.85","16.36K","9.94%"
"Mar 30, 2020","53.85","55.25","55.25","50.80","8.17K","-0.19%"
"Mar 27, 2020","53.95","55.85","56.15","51.50","27.27K","5.68%"
"Mar 26, 2020","51.05","49.85","51.05","47.10","23.00K","9.90%"
"Mar 25, 2020","46.45","47.10","54.60","44.70","67.51K","-6.45%"
"Mar 24, 2020","49.65","65.95","65.95","48.60","41.89K","-18.27%"
"Mar 23, 2020","60.75","61.50","61.95","58.00","8.28K","-4.10%"
