"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 06, 2018","8,988.90","9,002.30","9,013.10","8,911.30","146.18M","-0.24%"
"Nov 05, 2018","9,010.70","9,005.40","9,065.30","9,002.20","142.75M","0.20%"
"Nov 02, 2018","8,993.00","9,058.70","9,073.50","8,976.50","173.42M","0.43%"
"Nov 01, 2018","8,954.80","8,882.50","8,985.30","8,875.80","169.06M","0.69%"
"Oct 31, 2018","8,893.50","8,911.50","8,962.60","8,883.80","299.96M","0.99%"
"Oct 30, 2018","8,806.10","8,849.50","8,874.00","8,776.20","194.83M","-0.17%"
"Oct 29, 2018","8,821.20","8,775.70","8,882.70","8,752.90","184.72M","1.04%"
"Oct 26, 2018","8,730.40","8,746.10","8,746.10","8,627.60","234.58M","-0.62%"
"Oct 25, 2018","8,785.20","8,639.50","8,797.90","8,637.50","253.39M","1.24%"
"Oct 24, 2018","8,677.40","8,767.00","8,805.50","8,677.40","201.04M","-0.56%"
"Oct 23, 2018","8,726.10","8,715.40","8,781.90","8,681.70","249.66M","-0.91%"
"Oct 22, 2018","8,806.50","8,997.70","9,013.10","8,796.30","197.33M","-0.96%"
"Oct 19, 2018","8,892.10","8,874.70","8,960.20","8,768.60","349.74M","0.03%"
"Oct 18, 2018","8,889.60","8,970.70","9,063.80","8,887.90","313.57M","-1.20%"
"Oct 17, 2018","8,997.20","9,113.40","9,140.30","8,967.10","185.71M","-0.85%"
"Oct 16, 2018","9,074.70","8,967.80","9,096.80","8,934.00","200.18M","1.69%"
"Oct 15, 2018","8,923.70","8,883.10","8,936.50","8,849.40","169.65M","0.24%"
"Oct 12, 2018","8,902.00","9,094.70","9,098.10","8,897.50","168.95M","-1.18%"
"Oct 11, 2018","9,007.90","9,018.40","9,121.00","8,970.80","238.99M","-1.69%"
"Oct 10, 2018","9,162.90","9,243.20","9,273.00","9,158.80","177.15M","-1.05%"
"Oct 09, 2018","9,260.50","9,231.70","9,283.30","9,136.20","171.34M","0.67%"
"Oct 08, 2018","9,199.20","9,227.10","9,243.00","9,167.40","140.67M","-0.59%"
"Oct 05, 2018","9,253.90","9,318.10","9,318.10","9,239.90","133.29M","-0.65%"
"Oct 04, 2018","9,314.50","9,349.00","9,378.70","9,304.70","170.70M","-0.50%"
"Oct 03, 2018","9,361.10","9,360.60","9,424.70","9,300.80","156.82M","0.60%"
"Oct 02, 2018","9,305.50","9,349.10","9,356.10","9,285.10","187.25M","-1.08%"
"Oct 01, 2018","9,407.00","9,384.30","9,475.20","9,367.60","155.28M","0.19%"
"Sep 28, 2018","9,389.20","9,468.00","9,468.90","9,299.60","243.63M","-1.45%"
"Sep 27, 2018","9,527.50","9,492.50","9,542.80","9,406.80","151.51M","0.03%"
"Sep 26, 2018","9,524.80","9,519.60","9,530.30","9,471.10","136.92M","0.33%"
"Sep 25, 2018","9,493.60","9,524.80","9,568.00","9,480.40","141.86M","-0.20%"
"Sep 24, 2018","9,512.80","9,549.90","9,586.00","9,499.90","142.11M","-0.81%"
"Sep 21, 2018","9,590.40","9,614.30","9,665.40","9,563.30","408.47M","0.07%"
"Sep 20, 2018","9,583.70","9,489.50","9,607.00","9,488.30","232.06M","1.03%"
"Sep 19, 2018","9,486.30","9,464.40","9,502.90","9,422.40","205.65M","0.41%"
"Sep 18, 2018","9,447.50","9,406.70","9,453.60","9,385.80","141.91M","0.46%"
"Sep 17, 2018","9,404.60","9,350.30","9,434.40","9,349.90","147.15M","0.42%"
"Sep 14, 2018","9,365.30","9,359.40","9,378.30","9,324.20","132.23M","0.39%"
"Sep 13, 2018","9,329.20","9,308.00","9,387.10","9,296.70","159.38M","0.24%"
