"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 16, 2015","10.11","10.10","10.11","10.10","0.51K","-0.88%"
"Sep 10, 2015","10.20","10.20","10.20","10.20","0.07K","-3.41%"
"Sep 08, 2015","10.56","10.00","10.56","10.00","5.11K","2.13%"
"Sep 03, 2015","10.34","10.20","10.34","10.20","3.35K","-0.48%"
"Sep 02, 2015","10.39","10.39","10.39","10.39","0.30K","2.97%"
"Aug 28, 2015","10.09","10.09","10.09","10.09","0.09K","-2.04%"
"Aug 27, 2015","10.30","10.49","10.50","10.30","7.88K","-1.90%"
"Aug 25, 2015","10.50","10.50","10.50","10.50","0.85K","0.10%"
"Aug 24, 2015","10.49","10.49","10.49","10.49","2.00K","-4.64%"
"Aug 21, 2015","11.00","10.30","11.00","10.30","27.56K","10.00%"
"Aug 18, 2015","10.00","10.00","10.00","10.00","0.55K","0.00%"
"Aug 14, 2015","10.00","10.01","10.01","10.00","0.50K","-0.30%"
"Aug 07, 2015","10.03","10.03","10.03","10.03","2.76K","-2.62%"
"Aug 06, 2015","10.30","10.30","10.30","10.30","0.01K","-1.90%"
"Jul 30, 2015","10.50","10.24","10.50","10.24","0.63K","0.00%"
"Jul 23, 2015","10.50","10.30","10.50","10.30","0.25K","1.94%"
"Jul 22, 2015","10.30","10.30","10.30","10.30","0.30K","-0.96%"
"Jul 21, 2015","10.40","10.40","10.40","10.40","0.33K","1.76%"
"Jul 16, 2015","10.22","10.22","10.22","10.22","8.14K","0.10%"
"Jul 13, 2015","10.21","10.21","10.21","10.21","0.29K","0.59%"
"Jul 10, 2015","10.15","10.16","10.16","10.15","0.39K","-0.10%"
"Jul 08, 2015","10.16","10.16","10.16","10.16","0.20K","0.59%"
"Jul 07, 2015","10.10","10.10","10.10","10.10","0.18K","0.90%"
"Jul 03, 2015","10.01","10.03","10.03","10.01","0.31K","-1.77%"
"Jul 01, 2015","10.19","10.19","10.19","10.19","0.90K","-2.95%"
"Jun 24, 2015","10.50","10.50","10.50","10.50","0.13K","0.00%"
"Jun 23, 2015","10.50","10.31","10.50","10.31","4.50K","1.84%"
"Jun 19, 2015","10.31","10.31","10.31","10.31","0.06K","3.00%"
"Jun 17, 2015","10.01","10.01","10.01","10.01","0.05K","0.10%"
"Jun 16, 2015","10.00","10.11","10.11","10.00","0.24K","-0.60%"
"Jun 15, 2015","10.06","10.06","10.06","10.06","0.01K","0.40%"
"Jun 11, 2015","10.02","10.02","10.02","10.02","0.04K","0.00%"
"Jun 10, 2015","10.02","10.02","10.02","10.02","0.07K","-4.57%"
"Jun 03, 2015","10.50","10.51","10.51","10.50","0.84K","0.00%"
"Jun 02, 2015","10.50","10.50","10.50","10.50","0.18K","-4.55%"
"Jun 01, 2015","11.00","11.00","11.00","11.00","0.02K","0.00%"
"May 29, 2015","11.00","11.00","11.00","11.00","0.20K","0.00%"
"May 27, 2015","11.00","11.01","11.01","11.00","1.18K","-4.35%"
"May 22, 2015","11.50","11.50","11.50","11.50","3.40K","0.00%"
"May 21, 2015","11.50","11.50","11.50","11.50","3.50K","0.00%"
"May 20, 2015","11.50","11.40","11.50","11.40","1.09K","0.88%"
"May 15, 2015","11.40","11.40","11.40","11.40","0.24K","-1.72%"
"May 14, 2015","11.60","11.50","11.60","11.50","1.33K","-2.11%"
"May 05, 2015","11.85","11.85","11.85","11.85","0.83K","5.71%"
"Apr 30, 2015","11.21","11.21","11.21","11.21","0.13K","-0.80%"
"Apr 28, 2015","11.30","11.17","11.30","11.17","1.32K","-1.74%"
"Apr 27, 2015","11.50","11.50","11.50","11.50","0.37K","0.00%"
"Apr 24, 2015","11.50","11.50","11.50","11.50","0.14K","0.00%"
"Apr 23, 2015","11.50","11.50","11.50","11.45","1.74K","0.88%"
"Apr 22, 2015","11.40","11.50","11.50","11.40","1.35K","-0.87%"
"Apr 21, 2015","11.50","11.50","11.50","11.45","1.66K","0.44%"
"Apr 17, 2015","11.45","11.45","11.45","11.45","0.01K","-0.43%"
"Apr 16, 2015","11.50","11.45","11.80","11.45","1.40K","-2.54%"
"Apr 15, 2015","11.80","11.80","11.80","11.80","6.41K","-1.26%"
"Apr 09, 2015","11.95","11.85","11.95","11.85","3.30K","0.08%"
"Apr 02, 2015","11.94","11.94","11.94","11.94","0.04K","3.83%"
"Apr 01, 2015","11.50","11.94","11.94","11.50","2.26K","-2.54%"
"Mar 31, 2015","11.80","11.80","11.80","11.80","0.02K","2.61%"
"Mar 30, 2015","11.50","11.40","11.50","11.40","0.13K","0.88%"
"Mar 26, 2015","11.40","11.40","11.40","11.40","0.96K","-4.92%"
"Mar 24, 2015","11.99","11.99","11.99","11.99","0.05K","6.39%"
"Mar 23, 2015","11.27","10.71","11.27","10.71","0.16K","2.45%"
"Mar 20, 2015","11.00","10.80","11.00","10.80","0.65K","0.46%"
"Mar 19, 2015","10.95","10.95","10.95","10.95","0.50K","0.00%"
"Mar 17, 2015","10.95","10.93","10.95","10.93","1.67K","-0.45%"
"Mar 16, 2015","11.00","10.90","11.00","10.90","0.35K","1.57%"
