Date,Price,Open,High,Low,Vol.,Change %
16-Dec-20,7.45,142,143.5,140.6,6.09M,-0.28%
15-Dec-20,6.65,139.45,142.9,136.7,10.40M,1.61%
14-Dec-20,5.62,136.25,140.6,136,9.46M,2.46%
11-Dec-20,5.64,131,137.3,130.7,10.05M,3.18%
10-Dec-20,5.75,133.95,133.95,125.5,17.27M,-2.87%
9-Dec-20,5.64,128.25,138.35,128.25,20.22M,6.17%
8-Dec-20,5.53,130.95,131.75,127.05,6.39M,-1.88%
7-Dec-20,5.20,127.25,130.9,126.9,5.26M,2.48%
4-Dec-20,5.09,127.55,128.25,125.05,9.13M,0.63%
3-Dec-20,5.14,122.2,127.2,122.2,9.09M,3.99%
2-Dec-20,5.32,121.45,122.8,120.25,5.75M,0.66%
1-Dec-20,5.50,121.5,121.95,119,7.92M,-0.54%
27-Nov-20,5.67,122.6,123.6,118.15,19.77M,-0.37%
26-Nov-20,5.52,117.85,122.55,117.7,15.87M,4.32%
25-Nov-20,5.52,117.5,119.35,115.8,8.29M,-0.09%
24-Nov-20,5.70,116.3,117.65,115.35,6.80M,1.21%
23-Nov-20,5.77,113.6,117,113.6,6.12M,1.76%
20-Nov-20,5.85,114.95,116.25,112.4,9.41M,-0.74%
19-Nov-20,5.77,115,118,113.2,11.05M,-1.63%
18-Nov-20,5.97,114.5,116.85,114,7.43M,0.69%
17-Nov-20,5.98,114.3,115.85,112.05,7.81M,0.09%
13-Nov-20,6.04,114,116,111.35,12.36M,-2.70%
12-Nov-20,6.15,116.05,119.45,113.2,14.22M,1.80%
11-Nov-20,6.08,112.35,116.9,111.9,13.82M,4.11%
10-Nov-20,5.88,110,112.3,108.4,9.11M,2.43%
9-Nov-20,5.85,110.85,111.7,107.5,9.39M,1.02%
6-Nov-20,5.57,108.8,109.25,106.9,6.29M,-0.41%
5-Nov-20,5.38,105.6,109.8,104.85,8.05M,3.82%
4-Nov-20,5.37,105,105.3,102.85,3.49M,-0.19%
3-Nov-20,5.57,104.9,105.65,103.65,3.71M,0.48%
2-Nov-20,5.52,103.5,104.85,102.2,5.98M,1.41%
30-Oct-20,5.73,101,105.45,100.6,12.28M,2.49%
29-Oct-20,5.61,99.5,100.95,99.3,5.82M,-0.45%
28-Oct-20,5.74,101.8,102.9,100.2,4.85M,-1.37%
27-Oct-20,5.90,98.4,102.55,98.1,8.59M,3.44%
26-Oct-20,6.05,100,100.85,98.2,6.59M,-1.54%
23-Oct-20,5.95,101.2,101.9,99.7,4.39M,-0.99%
22-Oct-20,6.15,98.35,101.9,98.2,7.49M,2.01%
21-Oct-20,6.35,97.4,99.85,96.85,5.49M,1.95%
20-Oct-20,6.38,95.8,97.85,94.9,4.52M,1.51%
19-Oct-20,6.29,94.3,96.4,93.6,3.96M,2.13%
16-Oct-20,6.10,93.7,94.85,93.3,3.59M,0.59%
15-Oct-20,6.23,95.4,96.8,93.1,5.40M,-2.10%
14-Oct-20,6.29,92.4,95.75,91.95,8.43M,3.08%
13-Oct-20,6.23,96,96.3,91.8,10.13M,-3.34%
12-Oct-20,6.17,98.5,99.05,95.5,5.84M,-2.29%
9-Oct-20,6.47,99.4,100.6,97.55,5.75M,-1.01%
8-Oct-20,6.28,99.8,101.8,98.45,11.19M,-0.10%
7-Oct-20,6.25,100.5,100.6,98.6,4.85M,-1.15%
6-Oct-20,6.27,99.4,101.25,98.2,4.90M,1.42%
5-Oct-20,6.43,103.1,103.8,98.5,8.74M,-3.47%
1-Oct-20,6.45,99.95,103.1,99.65,4.15M,3.38%
30-Sep-20,6.72,100.6,100.6,98.15,4.19M,-1.05%
29-Sep-20,6.70,102.7,102.95,99.85,5.42M,-1.91%
28-Sep-20,6.68,99.95,102.75,99.35,4.55M,3.08%
25-Sep-20,6.62,96.4,99.9,96.15,5.22M,3.93%
24-Sep-20,6.76,98.95,99.3,95,5.60M,-4.70%
23-Sep-20,6.45,102.5,102.95,98.7,6.05M,-2.06%
22-Sep-20,6.52,102.55,103,99.4,7.65M,-0.44%
21-Sep-20,6.64,107.75,107.75,102,4.59M,-5.05%
18-Sep-20,6.58,109.15,109.25,106.95,6.50M,-0.60%
17-Sep-20,6.67,108.45,110.2,108.1,4.49M,-0.18%
16-Sep-20,6.81,109.3,110.75,107.9,6.85M,0.05%
15-Sep-20,6.87,107.7,109.4,106.5,5.22M,1.45%
14-Sep-20,7.01,108.9,110.05,106.8,6.60M,-0.09%
11-Sep-20,6.94,107.25,108.4,105.85,4.50M,0.09%
10-Sep-20,6.63,107,108.55,105.5,4.90M,0.75%
9-Sep-20,6.50,107.5,108.7,104.6,7.52M,-1.34%
8-Sep-20,6.62,109.9,110.65,107.2,3.96M,-1.82%
7-Sep-20,6.88,111,111.5,108.1,11.57M,-0.05%
4-Sep-20,6.74,111,111.65,109,10.23M,-1.96%
3-Sep-20,6.52,111.85,113.9,111.25,4.77M,-0.40%
2-Sep-20,6.41,111.4,113.45,109.35,7.65M,1.08%
1-Sep-20,6.61,107.45,112.2,107.1,12.53M,4.95%
31-Aug-20,6.85,112.9,114.1,105.5,15.27M,-4.84%
28-Aug-20,6.88,110.3,113.65,109.3,8.96M,0.72%
27-Aug-20,6.98,112.55,113.3,110.5,4.93M,-1.42%
26-Aug-20,7.20,113,114.7,111.65,6.65M,-0.40%
25-Aug-20,7.38,111.5,113.95,111.1,8.61M,1.44%
24-Aug-20,7.47,113,113.75,110.8,4.12M,-1.33%
21-Aug-20,7.72,115.2,115.9,112.35,6.04M,-1.66%
20-Aug-20,7.54,112.7,116.5,111.45,16.71M,0.88%
19-Aug-20,7.67,111.2,115,111.2,16.23M,2.62%
18-Aug-20,7.81,110.55,111.3,109.4,5.87M,0.18%
17-Aug-20,7.70,109.45,111.5,107.8,8.14M,2.31%
14-Aug-20,7.78,110.45,111.4,107.55,7.89M,-2.22%
13-Aug-20,7.58,108.5,111,107.15,9.96M,1.84%
12-Aug-20,7.43,105.05,109.5,104.6,11.62M,2.55%
11-Aug-20,7.34,108.9,109,105.5,7.43M,-2.08%
10-Aug-20,7.54,111.9,111.9,107,12.94M,2.13%
7-Aug-20,7.67,107.35,108.7,103.4,11.87M,-0.89%
6-Aug-20,7.77,102.25,107.8,101.5,17.20M,5.17%
5-Aug-20,7.61,101.45,102.85,100.6,6.74M,1.25%
4-Aug-20,7.83,101,101.65,99.95,3.89M,-0.25%
3-Aug-20,7.68,100.65,102.65,99.35,5.23M,0.30%
31-Jul-20,7.59,101.55,102.35,99.65,4.75M,-0.74%
30-Jul-20,7.66,103.1,103.9,100.4,5.54M,-1.61%
29-Jul-20,7.57,100,105.2,98.5,13.17M,2.24%
28-Jul-20,7.79,101,102.4,99.8,6.07M,-0.55%
27-Jul-20,7.67,106,106.65,100.45,9.86M,-5.26%
24-Jul-20,8.09,107.5,107.9,104.3,5.43M,-1.11%
23-Jul-20,7.92,108,108.9,106.75,3.96M,0.00%
22-Jul-20,8.08,109.05,110.25,106.55,8.70M,-0.60%
21-Jul-20,7.99,106,109,104.35,8.16M,2.31%
20-Jul-20,8.02,105,107.6,104.65,4.74M,1.20%
17-Jul-20,8.20,103.2,104.9,102.4,3.73M,1.45%
16-Jul-20,8.14,102.6,103.75,99.8,4.26M,1.53%
15-Jul-20,8.15,103.7,105.1,101.05,3.85M,-1.69%
14-Jul-20,8.05,104,104.8,102.3,4.69M,-1.15%
13-Jul-20,8.59,105.25,105.6,103,4.25M,-0.24%
10-Jul-20,8.66,107.1,107.5,104.1,4.50M,-1.83%
9-Jul-20,9.12,108.8,108.8,105.8,4.57M,-0.97%
8-Jul-20,8.94,109.2,110.75,107.2,6.89M,-0.65%
7-Jul-20,8.49,112.05,112.35,108,6.36M,-2.82%
6-Jul-20,8.56,108.95,112.4,108.7,5.84M,3.05%
3-Jul-20,8.42,109.1,110.15,107.5,4.51M,-0.23%
2-Jul-20,8.08,109.55,109.95,107.7,5.53M,-0.05%
1-Jul-20,7.85,108,109.75,106.6,7.35M,0.46%
