"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 11, 2020","21,752.15","22,200.00","22,400.00","21,699.05","2.79K","-1.88%"
"Aug 10, 2020","22,169.25","21,608.65","22,500.00","21,600.00","8.82K","3.22%"
"Aug 07, 2020","21,478.65","20,450.00","21,650.00","20,450.00","5.21K","5.11%"
"Aug 06, 2020","20,434.40","20,788.00","20,800.00","20,361.05","1.64K","-0.86%"
"Aug 05, 2020","20,611.30","20,855.95","20,855.95","20,525.00","1.11K","0.15%"
"Aug 04, 2020","20,579.50","20,940.00","21,099.00","20,550.00","2.61K","-1.62%"
"Aug 03, 2020","20,918.80","21,396.75","21,396.75","20,900.00","2.41K","-0.76%"
"Jul 31, 2020","21,078.00","21,301.00","21,489.70","20,971.30","2.04K","-0.56%"
"Jul 30, 2020","21,197.45","21,450.00","21,900.00","20,750.00","6.37K","-1.41%"
"Jul 29, 2020","21,501.65","21,360.00","21,899.00","21,100.00","12.39K","-0.05%"
"Jul 28, 2020","21,512.20","21,301.00","21,649.95","21,225.00","3.22K","-0.05%"
"Jul 27, 2020","21,522.65","21,360.00","21,582.70","21,160.05","2.43K","0.14%"
"Jul 24, 2020","21,492.20","21,520.00","21,615.90","21,225.00","1.12K","-0.05%"
"Jul 23, 2020","21,502.90","21,242.85","21,565.00","21,200.00","1.44K","1.22%"
"Jul 22, 2020","21,242.85","21,550.00","21,600.00","21,160.00","1.69K","-1.21%"
"Jul 21, 2020","21,503.90","21,700.00","21,700.00","21,250.15","6.11K","-0.13%"
"Jul 20, 2020","21,532.55","21,100.00","21,600.00","20,887.05","4.82K","2.34%"
"Jul 17, 2020","21,041.15","20,549.00","21,100.00","20,500.00","6.10K","2.29%"
"Jul 16, 2020","20,569.70","20,398.10","20,700.00","20,151.05","18.16K","0.95%"
"Jul 15, 2020","20,375.90","20,200.00","20,483.95","20,038.00","4.38K","1.38%"
"Jul 14, 2020","20,099.35","19,990.00","20,400.00","19,655.00","6.35K","0.82%"
"Jul 13, 2020","19,936.20","19,650.00","20,100.00","19,400.00","3.56K","2.22%"
"Jul 10, 2020","19,504.05","19,301.00","19,599.00","19,301.00","2.65K","0.03%"
"Jul 09, 2020","19,498.95","19,351.70","19,600.00","19,046.05","4.44K","1.26%"
"Jul 08, 2020","19,256.05","19,599.00","19,599.00","19,200.00","2.26K","-0.29%"
"Jul 07, 2020","19,311.80","18,972.00","19,600.00","18,687.25","6.19K","1.84%"
"Jul 06, 2020","18,962.65","18,631.00","19,100.05","18,466.95","4.53K","2.83%"
"Jul 03, 2020","18,440.40","18,828.00","18,990.00","18,350.00","3.35K","-1.11%"
"Jul 02, 2020","18,647.10","18,787.40","18,843.95","18,600.00","12.21K","0.22%"
"Jul 01, 2020","18,605.40","18,940.00","18,956.00","18,500.00","5.82K","-1.01%"
"Jun 30, 2020","18,795.25","19,114.00","19,235.00","18,727.70","4.10K","-1.67%"
"Jun 29, 2020","19,113.85","19,103.00","19,200.00","18,822.00","4.68K","0.06%"
"Jun 26, 2020","19,103.00","18,540.50","19,237.95","18,350.00","8.27K","3.03%"
"Jun 25, 2020","18,540.45","18,300.05","18,600.00","18,203.25","3.66K","0.58%"
"Jun 24, 2020","18,433.35","18,340.00","18,630.00","18,150.00","6.44K","1.01%"
"Jun 23, 2020","18,248.75","18,690.00","18,800.00","18,180.00","5.92K","-1.44%"
"Jun 22, 2020","18,514.95","18,565.00","18,699.00","18,395.70","6.79K","-0.42%"
"Jun 19, 2020","18,593.30","18,899.00","18,899.00","18,300.00","8.33K","-0.95%"
"Jun 18, 2020","18,770.95","18,629.60","18,848.00","18,510.30","4.51K","0.76%"
"Jun 17, 2020","18,629.60","18,395.00","18,994.00","18,200.55","12.14K","0.81%"
"Jun 16, 2020","18,479.60","19,050.00","19,100.00","18,021.00","22.64K","7.44%"
"Jun 15, 2020","17,199.55","17,594.00","17,594.00","17,100.00","5.57K","-1.18%"
"Jun 12, 2020","17,404.40","17,001.00","17,539.70","17,000.05","4.15K","-0.99%"
"Jun 11, 2020","17,578.55","18,350.00","18,350.00","17,445.00","7.09K","-3.73%"
"Jun 10, 2020","18,260.10","18,379.00","18,400.00","18,082.35","2.26K","0.51%"
"Jun 09, 2020","18,166.80","18,349.50","18,490.00","18,100.00","3.13K","-0.57%"
"Jun 08, 2020","18,271.70","18,090.00","18,350.00","18,028.15","4.66K","1.63%"
"Jun 05, 2020","17,979.25","18,073.00","18,196.45","17,900.00","3.90K","-0.52%"
"Jun 04, 2020","18,073.05","18,050.00","18,200.00","17,922.45","2.81K","0.90%"
"Jun 03, 2020","17,911.15","17,910.00","18,287.95","17,800.00","36.35K","-0.31%"
"Jun 02, 2020","17,966.70","18,319.00","18,449.95","17,820.00","49.63K","-0.50%"
"Jun 01, 2020","18,057.00","18,290.00","18,479.00","17,800.00","6.56K","-1.32%"
"May 29, 2020","18,299.15","18,100.00","18,600.00","17,900.00","8.73K","1.58%"
