"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 29, 2010","3.19","3.00","3.22","2.95","1.25M","3.17%"
"Jan 28, 2010","3.09","3.20","3.25","3.06","1.39M","-1.28%"
"Jan 27, 2010","3.13","3.47","3.47","3.13","2.94M","-9.87%"
"Jan 25, 2010","3.47","3.47","3.58","3.40","1.36M","0.29%"
"Jan 22, 2010","3.46","3.53","3.53","3.33","2.15M","-4.36%"
"Jan 21, 2010","3.62","3.68","3.79","3.61","1.80M","-4.91%"
"Jan 20, 2010","3.81","3.97","3.97","3.78","7.77M","1.20%"
"Jan 19, 2010","3.77","3.95","3.97","3.74","2.25M","-3.66%"
"Jan 18, 2010","3.91","3.83","4.05","3.80","3.73M","2.76%"
"Jan 15, 2010","3.80","3.93","3.99","3.79","3.26M","-3.11%"
"Jan 14, 2010","3.92","3.94","4.10","3.90","14.12M","2.40%"
"Jan 13, 2010","3.83","3.65","3.90","3.57","9.27M","5.53%"
"Jan 12, 2010","3.63","3.50","3.81","3.45","14.50M","4.91%"
"Jan 11, 2010","3.46","3.44","3.53","3.44","1.02M","1.82%"
"Jan 08, 2010","3.40","3.38","3.48","3.38","1.08M","-0.82%"
"Jan 07, 2010","3.43","3.48","3.49","3.40","799.18K","-0.92%"
"Jan 06, 2010","3.46","3.53","3.60","3.42","957.16K","-1.84%"
"Jan 05, 2010","3.53","3.60","3.66","3.49","4.05M","0.43%"
"Jan 04, 2010","3.51","3.38","3.51","3.31","2.06M","5.03%"
"Dec 31, 2009","3.34","3.40","3.44","3.34","584.90K","-0.18%"
"Dec 30, 2009","3.35","3.40","3.42","3.34","861.64K","-1.53%"
"Dec 29, 2009","3.40","3.47","3.47","3.38","1.24M","-2.58%"
"Dec 24, 2009","3.49","3.50","3.50","3.37","10.17M","4.71%"
"Dec 23, 2009","3.33","3.22","3.33","3.16","1.54M","5.08%"
"Dec 22, 2009","3.17","3.16","3.26","3.16","378.18K","0.38%"
"Dec 21, 2009","3.16","3.15","3.23","3.15","423.36K","0.00%"
"Dec 18, 2009","3.16","3.20","3.24","3.15","506.62K","-1.62%"
"Dec 17, 2009","3.21","3.19","3.29","3.19","470.70K","0.63%"
"Dec 16, 2009","3.19","3.17","3.27","3.15","876.00K","0.85%"
"Dec 15, 2009","3.16","3.34","3.34","3.15","1.27M","-4.67%"
"Dec 14, 2009","3.32","3.35","3.39","3.31","1.08M","-1.43%"
"Dec 11, 2009","3.37","3.66","3.66","3.34","8.24M","-4.05%"
"Dec 10, 2009","3.51","3.51","3.51","3.37","11.45M","5.03%"
"Dec 09, 2009","3.34","3.18","3.34","3.13","2.68M","5.00%"
"Dec 08, 2009","3.18","3.19","3.24","3.14","473.30K","0.25%"
"Dec 07, 2009","3.17","3.27","3.35","3.15","462.74K","-2.85%"
"Dec 04, 2009","3.27","3.30","3.36","3.20","418.22K","-0.97%"
"Dec 03, 2009","3.30","3.28","3.40","3.28","616.18K","-0.24%"
"Dec 02, 2009","3.31","3.39","3.39","3.30","554.30K","-0.42%"
