"Date","Price","Open","High","Low","Change %"
"Aug 09, 2018","62.417","62.417","62.417","62.417","-0.20%"
"Aug 08, 2018","62.545","62.545","62.545","62.545","-0.12%"
"Aug 07, 2018","62.619","62.619","62.619","62.619","0.42%"
"Aug 06, 2018","62.356","62.356","62.356","62.356","0.28%"
"Aug 03, 2018","62.181","62.181","62.181","62.181","-0.09%"
"Aug 02, 2018","62.236","62.236","62.236","62.236","-0.69%"
"Aug 01, 2018","62.669","62.669","62.669","62.669","-0.15%"
"Jul 31, 2018","62.765","62.766","62.766","62.766","0.78%"
"Jul 30, 2018","62.283","62.283","62.283","62.283","-0.73%"
"Jul 27, 2018","62.743","62.743","62.743","62.743","0.16%"
"Jul 26, 2018","62.644","62.644","62.644","62.644","-0.35%"
"Jul 25, 2018","62.864","62.864","62.864","62.864","0.07%"
"Jul 24, 2018","62.820","62.820","62.820","62.820","0.77%"
"Jul 23, 2018","62.340","62.340","62.340","62.340","0.62%"
"Jul 20, 2018","61.955","61.955","61.955","61.955","0.94%"
"Jul 19, 2018","61.379","61.379","61.379","61.379","-0.82%"
"Jul 18, 2018","61.887","61.887","61.887","61.887","0.37%"
"Jul 17, 2018","61.658","61.658","61.658","61.658","-0.12%"
"Jul 16, 2018","61.729","61.729","61.729","61.729","0.05%"
"Jul 13, 2018","61.697","61.697","61.697","61.697","-0.31%"
"Jul 12, 2018","61.887","61.887","61.887","61.887","-0.53%"
"Jul 11, 2018","62.216","62.217","62.217","62.217","1.00%"
"Jul 10, 2018","61.599","61.599","61.599","61.599","0.57%"
"Jul 09, 2018","61.248","61.248","61.248","61.248","0.69%"
"Jul 06, 2018","60.826","60.826","60.826","60.826","0.14%"
"Jul 05, 2018","60.739","60.739","60.739","60.739","-1.47%"
"Jul 04, 2018","61.643","61.643","61.643","61.643","-0.11%"
"Jul 03, 2018","61.714","61.714","61.714","61.714","0.55%"
"Jul 02, 2018","61.374","61.374","61.374","61.374","0.06%"
"Jun 29, 2018","61.339","61.339","61.339","61.339","1.31%"
"Jun 28, 2018","60.547","60.547","60.547","60.547","-0.31%"
"Jun 27, 2018","60.734","60.734","60.734","60.734","0.19%"
"Jun 26, 2018","60.616","60.616","60.616","60.616","0.14%"
"Jun 25, 2018","60.532","60.532","60.532","60.532","0.57%"
"Jun 22, 2018","60.188","60.188","60.188","60.188","0.01%"
"Jun 21, 2018","60.182","60.182","60.182","60.182","-0.06%"
"Jun 20, 2018","60.219","60.219","60.219","60.219","-0.22%"
"Jun 19, 2018","60.352","60.352","60.352","60.352","-1.05%"
"Jun 18, 2018","60.992","60.992","60.992","60.992","-0.58%"
"Jun 15, 2018","61.348","61.348","61.348","61.348","1.39%"
"Jun 14, 2018","60.509","60.509","60.509","60.509","-0.42%"
"Jun 13, 2018","60.764","60.764","60.764","60.764","0.33%"
"Jun 12, 2018","60.566","60.566","60.566","60.566","0.52%"
"Jun 11, 2018","60.251","60.251","60.251","60.251","0.69%"
"Jun 08, 2018","59.840","59.840","59.840","59.840","0.47%"
"Jun 07, 2018","59.560","59.560","59.560","59.560","0.99%"
"Jun 06, 2018","58.977","58.977","58.977","58.977","1.08%"
"Jun 05, 2018","58.346","58.346","58.346","58.346","-1.18%"
"Jun 04, 2018","59.042","59.042","59.042","59.042","-0.42%"
"Jun 01, 2018","59.293","59.293","59.293","59.293","-0.83%"
"May 31, 2018","59.791","59.791","59.791","59.791","0.73%"
"May 30, 2018","59.358","59.358","59.358","59.358","-0.19%"
"May 29, 2018","59.469","59.469","59.469","59.469","0.68%"
"May 28, 2018","59.066","59.066","59.066","59.066","-1.59%"
"May 25, 2018","60.019","60.019","60.019","60.019","0.10%"
"May 24, 2018","59.958","59.958","59.958","59.958","1.93%"
"May 23, 2018","58.820","58.820","58.820","58.820","-0.09%"
"May 22, 2018","58.871","58.871","58.871","58.871","0.53%"
"May 21, 2018","58.562","58.562","58.562","58.562","-0.51%"
"May 18, 2018","58.863","58.863","58.863","58.863","-0.33%"
"May 17, 2018","59.057","59.057","59.057","59.057","-0.24%"
"May 16, 2018","59.202","59.202","59.202","59.202","-0.02%"
"May 15, 2018","59.213","59.213","59.213","59.213","-0.25%"
"May 14, 2018","59.361","59.361","59.361","59.361","-0.58%"
"May 11, 2018","59.706","59.706","59.706","59.706","0.69%"
"May 10, 2018","59.297","59.297","59.297","59.297","0.38%"
"May 09, 2018","59.074","59.074","59.074","59.074","0.43%"
"May 08, 2018","58.821","58.821","58.821","58.821","-1.03%"
"May 07, 2018","59.431","59.431","59.431","59.431","0.53%"
"May 04, 2018","59.118","59.118","59.118","59.118","-0.40%"
"May 03, 2018","59.357","59.357","59.357","59.357","-0.87%"
"May 02, 2018","59.877","59.877","59.877","59.877","-0.25%"
"May 01, 2018","60.030","60.030","60.030","60.030","0.00%"
"Apr 30, 2018","60.027","60.027","60.027","60.027","1.39%"
"Apr 27, 2018","59.203","59.203","59.203","59.203","-0.89%"
"Apr 26, 2018","59.733","59.733","59.733","59.733","1.06%"
"Apr 25, 2018","59.108","59.108","59.108","59.108","1.49%"
"Apr 24, 2018","58.242","58.242","58.242","58.242","-1.33%"
"Apr 23, 2018","59.028","59.028","59.028","59.028","1.14%"
"Apr 20, 2018","58.361","58.361","58.361","58.361","3.87%"
"Apr 19, 2018","56.186","56.186","56.186","56.186","0.72%"
"Apr 18, 2018","55.783","55.783","55.783","55.783","-0.51%"
"Apr 17, 2018","56.071","56.071","56.071","56.071","-0.13%"
"Apr 16, 2018","56.145","56.145","56.145","56.145","-1.07%"
"Apr 13, 2018","56.752","56.752","56.752","56.752","0.92%"
"Apr 12, 2018","56.233","56.233","56.233","56.233","2.21%"
"Apr 11, 2018","55.016","55.016","55.016","55.016","0.77%"
"Apr 10, 2018","54.597","54.597","54.597","54.597","0.27%"
"Apr 09, 2018","54.451","54.451","54.451","54.451","-1.00%"
"Apr 06, 2018","55.001","55.001","55.001","55.001","-0.34%"
"Apr 05, 2018","55.186","55.186","55.186","55.186","0.59%"
"Apr 04, 2018","54.860","54.860","54.860","54.860","-1.03%"
"Apr 03, 2018","55.433","55.433","55.433","55.433","-0.48%"
"Apr 02, 2018","55.702","55.702","55.702","55.702","0.89%"
"Mar 30, 2018","55.210","55.210","55.210","55.210","0.00%"
"Mar 29, 2018","55.210","55.210","55.210","55.210","-0.00%"
"Mar 28, 2018","55.212","55.212","55.212","55.212","-0.92%"
"Mar 27, 2018","55.727","55.727","55.727","55.727","0.63%"
"Mar 26, 2018","55.377","55.377","55.377","55.377","-0.60%"
"Mar 23, 2018","55.709","55.709","55.709","55.709","-0.06%"
"Mar 22, 2018","55.744","55.744","55.744","55.744","-0.59%"
"Mar 21, 2018","56.075","56.075","56.075","56.075","0.11%"
"Mar 20, 2018","56.015","56.015","56.015","56.015","1.10%"
"Mar 19, 2018","55.408","55.408","55.408","55.408","-1.55%"
"Mar 16, 2018","56.281","56.281","56.281","56.281","-0.40%"
"Mar 15, 2018","56.507","56.507","56.507","56.507","-0.45%"
"Mar 14, 2018","56.765","56.765","56.765","56.765","0.15%"
"Mar 13, 2018","56.682","56.682","56.682","56.682","-0.41%"
"Mar 12, 2018","56.913","56.913","56.913","56.913","1.00%"
"Mar 09, 2018","56.349","56.349","56.349","56.349","0.39%"
"Mar 08, 2018","56.130","56.130","56.130","56.130","0.31%"
"Mar 07, 2018","55.957","55.957","55.957","55.957","-0.31%"
"Mar 06, 2018","56.130","56.130","56.130","56.130","-0.83%"
"Mar 05, 2018","56.597","56.597","56.597","56.597","-0.08%"
"Mar 02, 2018","56.640","56.640","56.640","56.640","-0.00%"
"Mar 01, 2018","56.642","56.642","56.642","56.642","-0.64%"
"Feb 28, 2018","57.009","57.009","57.009","57.009","0.89%"
"Feb 27, 2018","56.505","56.505","56.505","56.505","0.07%"
"Feb 26, 2018","56.468","56.468","56.468","56.468","-0.16%"
"Feb 23, 2018","56.557","56.557","56.557","56.557","0.78%"
"Feb 22, 2018","56.119","56.119","56.119","56.119","0.28%"
"Feb 21, 2018","55.965","55.965","55.965","55.965","1.73%"
"Feb 20, 2018","55.015","55.015","55.015","55.015","0.55%"
"Feb 19, 2018","54.715","54.715","54.715","54.715","-0.98%"
"Feb 16, 2018","55.255","55.255","55.255","55.255","-0.38%"
"Feb 15, 2018","55.465","55.465","55.465","55.465","-0.18%"
"Feb 14, 2018","55.564","55.564","55.564","55.564","0.73%"
"Feb 13, 2018","55.160","55.160","55.160","55.160","0.01%"
"Feb 12, 2018","55.157","55.157","55.157","55.157","-0.02%"
"Feb 09, 2018","55.167","55.167","55.167","55.167","-0.57%"
"Feb 08, 2018","55.483","55.483","55.483","55.483","2.50%"
"Feb 07, 2018","54.128","54.128","54.128","54.128","0.48%"
