"Date","Price","Open","High","Low","Change %"
"Dec 29, 2017","26.952","26.952","26.952","26.952","0.08%"
"Dec 28, 2017","26.931","26.931","26.931","26.931","-0.06%"
"Dec 27, 2017","26.948","26.948","26.948","26.948","0.01%"
"Dec 26, 2017","26.946","26.946","26.946","26.946","0.02%"
"Dec 25, 2017","26.941","26.941","26.941","26.941","0.00%"
"Dec 22, 2017","26.941","26.941","26.941","26.941","-0.02%"
"Dec 21, 2017","26.947","26.947","26.947","26.947","-0.04%"
"Dec 20, 2017","26.959","26.959","26.959","26.959","-0.03%"
"Dec 19, 2017","26.968","26.968","26.968","26.968","0.01%"
"Dec 18, 2017","26.965","26.965","26.965","26.965","0.04%"
"Dec 15, 2017","26.955","26.955","26.955","26.955","-0.01%"
"Dec 14, 2017","26.958","26.958","26.958","26.958","-0.01%"
"Dec 13, 2017","26.960","26.960","26.960","26.960","-0.01%"
"Dec 12, 2017","26.963","26.963","26.963","26.963","0.00%"
"Dec 11, 2017","26.963","26.963","26.963","26.963","-0.01%"
"Dec 08, 2017","26.966","26.966","26.966","26.966","0.01%"
"Dec 07, 2017","26.962","26.962","26.962","26.962","0.01%"
"Dec 06, 2017","26.959","26.959","26.959","26.959","0.01%"
"Dec 05, 2017","26.956","26.956","26.956","26.956","0.01%"
"Dec 04, 2017","26.952","26.952","26.952","26.952","0.05%"
"Dec 01, 2017","26.938","26.938","26.938","26.938","0.00%"
"Nov 30, 2017","26.938","26.938","26.938","26.938","0.02%"
"Nov 29, 2017","26.933","26.933","26.933","26.933","0.03%"
"Nov 28, 2017","26.925","26.925","26.925","26.925","0.01%"
"Nov 27, 2017","26.922","26.922","26.922","26.922","0.04%"
"Nov 24, 2017","26.912","26.912","26.912","26.912","0.01%"
"Nov 23, 2017","26.908","26.908","26.908","26.908","-0.02%"
"Nov 22, 2017","26.913","26.913","26.913","26.913","-0.04%"
"Nov 21, 2017","26.924","26.924","26.924","26.924","0.01%"
"Nov 20, 2017","26.921","26.921","26.921","26.921","0.13%"
"Nov 17, 2017","26.885","26.885","26.885","26.885","0.04%"
"Nov 16, 2017","26.873","26.873","26.873","26.873","-0.04%"
"Nov 15, 2017","26.885","26.885","26.885","26.885","0.03%"
"Nov 14, 2017","26.878","26.878","26.878","26.878","-0.07%"
"Nov 13, 2017","26.896","26.896","26.896","26.896","0.04%"
"Nov 10, 2017","26.885","26.885","26.885","26.885","0.01%"
"Nov 09, 2017","26.881","26.881","26.881","26.881","0.02%"
"Nov 08, 2017","26.876","26.876","26.876","26.876","0.01%"
"Nov 07, 2017","26.874","26.874","26.874","26.874","0.00%"
"Nov 06, 2017","26.874","26.874","26.874","26.874","0.03%"
"Nov 03, 2017","26.865","26.865","26.865","26.865","0.03%"
"Nov 02, 2017","26.858","26.858","26.858","26.858","0.02%"
"Nov 01, 2017","26.852","26.852","26.852","26.852","0.01%"
"Oct 31, 2017","26.848","26.848","26.848","26.848","0.03%"
"Oct 30, 2017","26.840","26.840","26.840","26.840","0.02%"
"Oct 27, 2017","26.835","26.835","26.835","26.835","0.01%"
"Oct 26, 2017","26.831","26.831","26.831","26.831","0.01%"
"Oct 25, 2017","26.827","26.827","26.827","26.827","0.01%"
"Oct 24, 2017","26.825","26.825","26.825","26.825","0.01%"
"Oct 23, 2017","26.821","26.821","26.821","26.821","0.04%"
"Oct 20, 2017","26.809","26.809","26.809","26.809","0.00%"
"Oct 19, 2017","26.809","26.809","26.809","26.809","0.00%"
"Oct 18, 2017","26.809","26.809","26.809","26.809","0.01%"
"Oct 17, 2017","26.805","26.805","26.805","26.805","0.02%"
"Oct 16, 2017","26.799","26.799","26.799","26.799","0.06%"
"Oct 13, 2017","26.783","26.783","26.783","26.783","0.06%"
"Oct 12, 2017","26.767","26.767","26.767","26.767","0.02%"
"Oct 11, 2017","26.761","26.761","26.761","26.761","0.02%"
"Oct 10, 2017","26.756","26.756","26.756","26.756","0.02%"
"Oct 09, 2017","26.750","26.750","26.750","26.750","0.03%"
"Oct 06, 2017","26.742","26.742","26.742","26.742","0.00%"
"Oct 05, 2017","26.742","26.742","26.742","26.742","-0.02%"
"Oct 04, 2017","26.747","26.747","26.747","26.747","-0.02%"
"Oct 03, 2017","26.752","26.752","26.752","26.752","0.13%"
"Oct 02, 2017","26.718","26.718","26.718","26.718","0.00%"
"Sep 29, 2017","26.718","26.718","26.718","26.718","0.01%"
"Sep 28, 2017","26.715","26.715","26.715","26.715","0.03%"
"Sep 27, 2017","26.706","26.706","26.706","26.706","0.01%"
"Sep 26, 2017","26.703","26.703","26.703","26.703","-0.00%"
"Sep 25, 2017","26.704","26.704","26.704","26.704","0.07%"
"Sep 22, 2017","26.685","26.685","26.685","26.685","-0.00%"
"Sep 21, 2017","26.686","26.686","26.686","26.686","-0.09%"
"Sep 20, 2017","26.710","26.710","26.710","26.710","0.01%"
"Sep 19, 2017","26.706","26.706","26.706","26.706","0.02%"
"Sep 18, 2017","26.700","26.700","26.700","26.700","0.02%"
"Sep 15, 2017","26.695","26.695","26.695","26.695","-0.01%"
"Sep 14, 2017","26.698","26.698","26.698","26.698","0.01%"
"Sep 13, 2017","26.695","26.695","26.695","26.695","-0.01%"
"Sep 12, 2017","26.697","26.697","26.697","26.697","-0.01%"
"Sep 11, 2017","26.699","26.699","26.699","26.699","0.04%"
"Sep 08, 2017","26.689","26.689","26.689","26.689","0.00%"
"Sep 07, 2017","26.689","26.689","26.689","26.689","0.00%"
"Sep 06, 2017","26.688","26.688","26.688","26.688","0.03%"
"Sep 05, 2017","26.680","26.680","26.680","26.680","0.00%"
"Sep 04, 2017","26.679","26.679","26.679","26.679","0.04%"
"Sep 01, 2017","26.669","26.669","26.669","26.669","0.07%"
"Aug 31, 2017","26.650","26.650","26.650","26.650","0.03%"
"Aug 30, 2017","26.641","26.641","26.641","26.641","0.02%"
"Aug 29, 2017","26.637","26.637","26.637","26.637","0.03%"
"Aug 28, 2017","26.630","26.630","26.630","26.630","0.06%"
"Aug 25, 2017","26.615","26.615","26.615","26.615","0.00%"
"Aug 24, 2017","26.615","26.615","26.615","26.615","0.02%"
"Aug 23, 2017","26.611","26.611","26.611","26.611","0.00%"
"Aug 22, 2017","26.610","26.610","26.610","26.610","0.01%"
"Aug 21, 2017","26.608","26.608","26.608","26.608","0.05%"
"Aug 18, 2017","26.596","26.596","26.596","26.596","0.04%"
"Aug 17, 2017","26.585","26.585","26.585","26.585","0.00%"
"Aug 16, 2017","26.585","26.585","26.585","26.585","0.02%"
"Aug 15, 2017","26.581","26.581","26.581","26.581","0.00%"
"Aug 14, 2017","26.581","26.581","26.581","26.581","0.04%"
"Aug 11, 2017","26.571","26.571","26.571","26.571","0.00%"
"Aug 10, 2017","26.571","26.571","26.571","26.571","-0.00%"
"Aug 09, 2017","26.572","26.572","26.572","26.572","0.02%"
"Aug 08, 2017","26.567","26.567","26.567","26.567","0.02%"
"Aug 07, 2017","26.562","26.562","26.562","26.562","0.04%"
"Aug 04, 2017","26.552","26.552","26.552","26.552","0.02%"
"Aug 03, 2017","26.548","26.548","26.548","26.548","0.09%"
"Aug 02, 2017","26.524","26.524","26.524","26.524","0.03%"
"Aug 01, 2017","26.515","26.515","26.515","26.515","0.03%"
"Jul 31, 2017","26.508","26.508","26.508","26.508","0.03%"
"Jul 28, 2017","26.499","26.499","26.499","26.499","0.02%"
"Jul 27, 2017","26.495","26.495","26.495","26.495","0.03%"
"Jul 26, 2017","26.486","26.486","26.486","26.486","0.00%"
"Jul 25, 2017","26.485","26.485","26.485","26.485","0.02%"
"Jul 24, 2017","26.481","26.481","26.481","26.481","0.06%"
"Jul 21, 2017","26.466","26.466","26.466","26.466","0.06%"
"Jul 20, 2017","26.450","26.450","26.450","26.450","0.03%"
"Jul 19, 2017","26.442","26.442","26.442","26.442","0.04%"
"Jul 18, 2017","26.432","26.432","26.432","26.432","0.04%"
"Jul 17, 2017","26.421","26.421","26.421","26.421","0.07%"
"Jul 14, 2017","26.402","26.402","26.402","26.402","0.02%"
"Jul 13, 2017","26.396","26.396","26.396","26.396","0.04%"
"Jul 12, 2017","26.386","26.386","26.386","26.386","0.03%"
"Jul 11, 2017","26.378","26.378","26.378","26.378","0.04%"
"Jul 10, 2017","26.367","26.367","26.367","26.367","0.10%"
"Jul 07, 2017","26.340","26.340","26.340","26.340","0.03%"
"Jul 06, 2017","26.333","26.333","26.333","26.333","0.04%"
"Jul 05, 2017","26.322","26.322","26.322","26.322","0.05%"
"Jul 04, 2017","26.308","26.308","26.308","26.308","0.05%"
"Jul 03, 2017","26.296","26.296","26.296","26.296","-0.03%"
"Jun 30, 2017","26.305","26.305","26.305","26.305","0.02%"
"Jun 29, 2017","26.301","26.301","26.301","26.301","0.01%"
"Jun 28, 2017","26.299","26.299","26.299","26.299","-0.02%"
"Jun 27, 2017","26.304","26.304","26.304","26.304","0.03%"
"Jun 26, 2017","26.296","26.296","26.296","26.296","0.00%"
"Jun 23, 2017","26.296","26.296","26.296","26.296","0.01%"
"Jun 22, 2017","26.294","26.294","26.294","26.294","0.02%"
"Jun 21, 2017","26.290","26.290","26.290","26.290","0.03%"
"Jun 20, 2017","26.283","26.283","26.283","26.283","0.02%"
"Jun 19, 2017","26.279","26.279","26.279","26.279","0.06%"
"Jun 16, 2017","26.263","26.263","26.263","26.263","-0.01%"
"Jun 15, 2017","26.266","26.266","26.266","26.266","0.04%"
"Jun 14, 2017","26.256","26.256","26.256","26.256","0.00%"
"Jun 13, 2017","26.256","26.256","26.256","26.256","0.08%"
"Jun 12, 2017","26.235","26.235","26.235","26.235","0.05%"
"Jun 09, 2017","26.223","26.223","26.223","26.223","0.08%"
"Jun 08, 2017","26.203","26.203","26.203","26.203","0.24%"
"Jun 07, 2017","26.139","26.139","26.139","26.139","0.26%"
"Jun 06, 2017","26.070","26.070","26.070","26.070","0.05%"
"Jun 05, 2017","26.057","26.057","26.057","26.057","0.04%"
"Jun 02, 2017","26.046","26.046","26.046","26.046","0.02%"
"Jun 01, 2017","26.042","26.042","26.042","26.042","0.15%"
"May 31, 2017","26.002","26.002","26.002","26.002","0.03%"
"May 30, 2017","25.994","25.994","25.994","25.994","0.03%"
"May 29, 2017","25.985","25.985","25.985","25.985","0.01%"
"May 26, 2017","25.982","25.982","25.982","25.982","0.08%"
"May 25, 2017","25.962","25.962","25.962","25.962","0.08%"
"May 24, 2017","25.941","25.941","25.941","25.941","0.00%"
"May 23, 2017","25.940","25.940","25.940","25.940","0.05%"
"May 22, 2017","25.928","25.928","25.928","25.928","0.17%"
"May 19, 2017","25.885","25.885","25.885","25.885","0.00%"
"May 18, 2017","25.885","25.885","25.885","25.885","0.02%"
"May 17, 2017","25.879","25.879","25.879","25.879","0.02%"
"May 16, 2017","25.874","25.874","25.874","25.874","-0.01%"
"May 15, 2017","25.876","25.876","25.876","25.876","0.19%"
"May 12, 2017","25.826","25.826","25.826","25.826","0.05%"
"May 11, 2017","25.813","25.813","25.813","25.813","0.04%"
"May 10, 2017","25.803","25.803","25.803","25.803","0.00%"
"May 09, 2017","25.803","25.803","25.803","25.803","0.00%"
"May 08, 2017","25.802","25.802","25.802","25.802","0.06%"
"May 05, 2017","25.786","25.786","25.786","25.786","0.06%"
"May 04, 2017","25.770","25.770","25.770","25.770","-0.02%"
"May 03, 2017","25.774","25.774","25.774","25.774","0.02%"
"May 02, 2017","25.768","25.768","25.768","25.768","0.03%"
"May 01, 2017","25.761","25.761","25.761","25.761","0.00%"
"Apr 28, 2017","25.761","25.761","25.761","25.761","-0.01%"
"Apr 27, 2017","25.763","25.763","25.763","25.763","0.02%"
"Apr 26, 2017","25.757","25.757","25.757","25.757","-0.08%"
"Apr 25, 2017","25.778","25.778","25.778","25.778","0.09%"
"Apr 24, 2017","25.754","25.754","25.754","25.754","0.09%"
"Apr 21, 2017","25.731","25.731","25.731","25.731","-0.09%"
"Apr 20, 2017","25.754","25.754","25.754","25.754","0.01%"
"Apr 19, 2017","25.751","25.751","25.751","25.751","0.05%"
"Apr 18, 2017","25.738","25.738","25.738","25.738","0.02%"
"Apr 17, 2017","25.734","25.734","25.734","25.734","0.03%"
"Apr 14, 2017","25.726","25.726","25.726","25.726","0.00%"
"Apr 13, 2017","25.726","25.726","25.726","25.726","0.10%"
"Apr 12, 2017","25.700","25.700","25.700","25.700","0.09%"
"Apr 11, 2017","25.676","25.676","25.676","25.676","0.12%"
"Apr 10, 2017","25.646","25.646","25.646","25.646","0.06%"
"Apr 07, 2017","25.631","25.631","25.631","25.631","-0.05%"
"Apr 06, 2017","25.644","25.644","25.644","25.644","-0.22%"
"Apr 05, 2017","25.700","25.700","25.700","25.700","0.02%"
"Apr 04, 2017","25.695","25.695","25.695","25.695","0.00%"
"Apr 03, 2017","25.695","25.695","25.695","25.695","0.05%"
"Mar 31, 2017","25.682","25.682","25.682","25.682","0.05%"
"Mar 30, 2017","25.669","25.669","25.669","25.669","0.05%"
"Mar 29, 2017","25.656","25.656","25.656","25.656","0.02%"
"Mar 28, 2017","25.650","25.650","25.650","25.650","0.00%"
"Mar 27, 2017","25.650","25.650","25.650","25.650","0.24%"
"Mar 24, 2017","25.588","25.588","25.588","25.588","0.05%"
"Mar 23, 2017","25.574","25.574","25.574","25.574","0.04%"
"Mar 22, 2017","25.563","25.563","25.563","25.563","0.21%"
"Mar 21, 2017","25.510","25.510","25.510","25.510","0.09%"
"Mar 20, 2017","25.487","25.487","25.487","25.487","0.02%"
"Mar 17, 2017","25.482","25.482","25.482","25.482","-0.00%"
"Mar 16, 2017","25.483","25.483","25.483","25.483","0.08%"
"Mar 15, 2017","25.463","25.463","25.463","25.463","0.16%"
"Mar 14, 2017","25.422","25.422","25.422","25.422","0.07%"
"Mar 13, 2017","25.405","25.405","25.405","25.405","0.00%"
"Mar 10, 2017","25.405","25.405","25.405","25.405","-0.13%"
"Mar 09, 2017","25.437","25.437","25.437","25.437","-0.02%"
"Mar 08, 2017","25.443","25.443","25.443","25.443","-0.02%"
"Mar 07, 2017","25.447","25.447","25.447","25.447","-0.02%"
"Mar 06, 2017","25.452","25.452","25.452","25.452","-0.05%"
"Mar 03, 2017","25.466","25.466","25.466","25.466","0.08%"
"Mar 02, 2017","25.446","25.446","25.446","25.446","0.05%"
"Mar 01, 2017","25.434","25.434","25.434","25.434","-0.10%"
"Feb 28, 2017","25.459","25.459","25.459","25.459","0.03%"
"Feb 27, 2017","25.451","25.451","25.451","25.451","0.14%"
"Feb 24, 2017","25.416","25.416","25.416","25.416","0.00%"
"Feb 23, 2017","25.416","25.416","25.416","25.416","0.03%"
"Feb 22, 2017","25.409","25.409","25.409","25.409","-0.05%"
"Feb 21, 2017","25.421","25.421","25.421","25.421","0.00%"
"Feb 20, 2017","25.421","25.421","25.421","25.421","-0.03%"
"Feb 17, 2017","25.429","25.429","25.429","25.429","0.03%"
"Feb 16, 2017","25.421","25.421","25.421","25.421","0.04%"
"Feb 15, 2017","25.410","25.410","25.410","25.410","0.05%"
"Feb 14, 2017","25.398","25.398","25.398","25.398","-0.05%"
"Feb 13, 2017","25.410","25.410","25.410","25.410","0.06%"
"Feb 10, 2017","25.394","25.394","25.394","25.394","0.17%"
"Feb 09, 2017","25.351","25.351","25.351","25.351","-0.26%"
"Feb 08, 2017","25.418","25.418","25.418","25.418","-0.65%"
"Feb 07, 2017","25.584","25.584","25.584","25.584","0.02%"
"Feb 06, 2017","25.580","25.580","25.580","25.580","0.04%"
"Feb 03, 2017","25.569","25.569","25.569","25.569","0.00%"
"Feb 02, 2017","25.568","25.568","25.568","25.568","0.05%"
"Feb 01, 2017","25.556","25.556","25.556","25.556","0.03%"
"Jan 31, 2017","25.549","25.549","25.549","25.549","0.02%"
"Jan 30, 2017","25.544","25.544","25.544","25.544","0.06%"
"Jan 27, 2017","25.528","25.528","25.528","25.528","0.02%"
"Jan 26, 2017","25.522","25.522","25.522","25.522","0.00%"
"Jan 25, 2017","25.522","25.522","25.522","25.522","0.04%"
"Jan 24, 2017","25.512","25.512","25.512","25.512","0.03%"
"Jan 23, 2017","25.504","25.504","25.504","25.504","0.05%"
"Jan 20, 2017","25.492","25.492","25.492","25.492","0.01%"
"Jan 19, 2017","25.490","25.490","25.490","25.490","-0.00%"
"Jan 18, 2017","25.491","25.491","25.491","25.491","0.00%"
"Jan 17, 2017","25.490","25.490","25.490","25.490","0.03%"
"Jan 16, 2017","25.483","25.483","25.483","25.483","0.01%"
"Jan 13, 2017","25.480","25.480","25.480","25.480","0.00%"
"Jan 12, 2017","25.479","25.479","25.479","25.479","0.07%"
"Jan 11, 2017","25.462","25.462","25.462","25.462","0.02%"
"Jan 10, 2017","25.456","25.456","25.456","25.456","0.02%"
"Jan 09, 2017","25.452","25.452","25.452","25.452","0.04%"
"Jan 06, 2017","25.442","25.442","25.442","25.442","0.00%"
"Jan 05, 2017","25.441","25.441","25.441","25.441","0.02%"
"Jan 04, 2017","25.436","25.436","25.436","25.436","0.12%"
"Jan 03, 2017","25.405","25.405","25.405","25.405","0.02%"
"Jan 02, 2017","25.400","25.400","25.400","25.400","0.36%"
"Dec 30, 2016","25.308","25.308","25.308","25.308","0.11%"
"Dec 29, 2016","25.280","25.280","25.280","25.280","0.16%"
"Dec 28, 2016","25.240","25.240","25.240","25.240","0.00%"
"Dec 27, 2016","25.239","25.239","25.239","25.239","-0.07%"
"Dec 26, 2016","25.257","25.257","25.257","25.257","-0.06%"
"Dec 23, 2016","25.271","25.271","25.271","25.271","-0.06%"
"Dec 22, 2016","25.287","25.287","25.287","25.287","-0.07%"
"Dec 21, 2016","25.305","25.305","25.305","25.305","0.04%"
"Dec 20, 2016","25.296","25.296","25.296","25.296","0.04%"
"Dec 19, 2016","25.287","25.287","25.287","25.287","0.02%"
"Dec 16, 2016","25.283","25.283","25.283","25.283","-0.02%"
"Dec 15, 2016","25.288","25.288","25.288","25.288","-0.19%"
"Dec 14, 2016","25.336","25.336","25.336","25.336","0.05%"
"Dec 13, 2016","25.324","25.324","25.324","25.324","0.06%"
"Dec 12, 2016","25.309","25.309","25.309","25.309","0.00%"
"Dec 09, 2016","25.309","25.309","25.309","25.309","-0.01%"
"Dec 08, 2016","25.312","25.312","25.312","25.312","-0.11%"
"Dec 07, 2016","25.341","25.341","25.341","25.341","-0.52%"
"Dec 06, 2016","25.474","25.474","25.474","25.474","0.02%"
"Dec 05, 2016","25.469","25.469","25.469","25.469","0.05%"
"Dec 02, 2016","25.457","25.457","25.457","25.457","-0.04%"
"Dec 01, 2016","25.467","25.467","25.467","25.467","0.06%"
"Nov 30, 2016","25.453","25.453","25.453","25.453","0.18%"
"Nov 29, 2016","25.406","25.406","25.406","25.406","-0.03%"
"Nov 28, 2016","25.413","25.413","25.413","25.413","-0.21%"
"Nov 25, 2016","25.467","25.467","25.467","25.467","-0.04%"
"Nov 24, 2016","25.476","25.476","25.476","25.476","0.30%"
"Nov 23, 2016","25.401","25.401","25.401","25.401","0.17%"
"Nov 22, 2016","25.359","25.359","25.359","25.359","0.07%"
"Nov 21, 2016","25.340","25.340","25.340","25.340","0.40%"
"Nov 18, 2016","25.239","25.239","25.239","25.239","-0.05%"
"Nov 17, 2016","25.252","25.252","25.252","25.252","0.05%"
"Nov 16, 2016","25.240","25.240","25.240","25.240","0.36%"
"Nov 15, 2016","25.150","25.150","25.150","25.150","0.49%"
"Nov 14, 2016","25.028","25.028","25.028","25.028","0.00%"
"Nov 11, 2016","25.028","25.028","25.028","25.028","-0.07%"
"Nov 10, 2016","25.046","25.046","25.046","25.046","0.12%"
"Nov 09, 2016","25.017","25.017","25.017","25.017","0.31%"
"Nov 08, 2016","24.939","24.939","24.939","24.939","0.05%"
"Nov 07, 2016","24.927","24.927","24.927","24.927","0.05%"
"Nov 04, 2016","24.914","24.914","24.914","24.914","-0.04%"
"Nov 03, 2016","24.923","24.923","24.923","24.923","0.00%"
"Nov 02, 2016","24.923","24.923","24.923","24.923","0.03%"
"Nov 01, 2016","24.915","24.915","24.915","24.915","0.03%"
"Oct 31, 2016","24.908","24.908","24.908","24.908","0.00%"
"Oct 28, 2016","24.908","24.908","24.908","24.908","0.00%"
"Oct 27, 2016","24.907","24.907","24.907","24.907","-0.04%"
"Oct 26, 2016","24.917","24.917","24.917","24.917","0.01%"
"Oct 25, 2016","24.915","24.915","24.915","24.915","-0.02%"
"Oct 24, 2016","24.921","24.921","24.921","24.921","0.04%"
"Oct 21, 2016","24.911","24.911","24.911","24.911","0.02%"
"Oct 20, 2016","24.907","24.907","24.907","24.907","-0.02%"
"Oct 19, 2016","24.912","24.912","24.912","24.912","0.00%"
"Oct 18, 2016","24.912","24.912","24.912","24.912","0.08%"
"Oct 17, 2016","24.892","24.892","24.892","24.892","0.02%"
"Oct 14, 2016","24.886","24.886","24.886","24.886","-0.07%"
"Oct 13, 2016","24.904","24.904","24.904","24.904","0.01%"
"Oct 12, 2016","24.901","24.901","24.901","24.901","0.00%"
"Oct 11, 2016","24.901","24.901","24.901","24.901","0.00%"
"Oct 10, 2016","24.901","24.901","24.901","24.901","0.11%"
"Oct 07, 2016","24.873","24.873","24.873","24.873","-0.05%"
"Oct 06, 2016","24.886","24.886","24.886","24.886","0.01%"
"Oct 05, 2016","24.883","24.883","24.883","24.883","0.25%"
"Oct 04, 2016","24.821","24.821","24.821","24.821","0.07%"
"Oct 03, 2016","24.803","24.803","24.803","24.803","0.20%"
"Sep 30, 2016","24.754","24.754","24.754","24.754","0.11%"
"Sep 29, 2016","24.726","24.726","24.726","24.726","-0.17%"
"Sep 28, 2016","24.769","24.769","24.769","24.769","0.06%"
"Sep 27, 2016","24.754","24.754","24.754","24.754","0.06%"
"Sep 26, 2016","24.740","24.740","24.740","24.740","0.14%"
"Sep 23, 2016","24.705","24.705","24.705","24.705","0.06%"
"Sep 22, 2016","24.689","24.689","24.689","24.689","0.17%"
"Sep 21, 2016","24.647","24.647","24.647","24.647","0.08%"
"Sep 20, 2016","24.627","24.627","24.627","24.627","-0.02%"
"Sep 19, 2016","24.631","24.631","24.631","24.631","0.05%"
"Sep 16, 2016","24.618","24.618","24.618","24.618","0.06%"
"Sep 15, 2016","24.604","24.604","24.604","24.604","0.04%"
"Sep 14, 2016","24.594","24.594","24.594","24.594","0.01%"
"Sep 13, 2016","24.591","24.591","24.591","24.591","0.00%"
"Sep 12, 2016","24.591","24.591","24.591","24.591","-0.00%"
"Sep 09, 2016","24.592","24.592","24.592","24.592","0.00%"
"Sep 08, 2016","24.591","24.591","24.591","24.591","0.05%"
"Sep 07, 2016","24.579","24.579","24.579","24.579","0.13%"
"Sep 06, 2016","24.546","24.546","24.546","24.546","0.13%"
"Sep 05, 2016","24.515","24.515","24.515","24.515","0.00%"
"Sep 02, 2016","24.515","24.515","24.515","24.515","0.00%"
"Sep 01, 2016","24.514","24.514","24.514","24.514","0.03%"
"Aug 31, 2016","24.506","24.506","24.506","24.506","0.02%"
"Aug 30, 2016","24.500","24.500","24.500","24.500","0.07%"
"Aug 29, 2016","24.483","24.483","24.483","24.483","0.08%"
"Aug 26, 2016","24.464","24.464","24.464","24.464","0.04%"
"Aug 25, 2016","24.453","24.453","24.453","24.453","0.07%"
"Aug 24, 2016","24.435","24.435","24.435","24.435","0.07%"
"Aug 23, 2016","24.418","24.418","24.418","24.418","0.02%"
"Aug 22, 2016","24.414","24.414","24.414","24.414","-0.05%"
"Aug 19, 2016","24.427","24.427","24.427","24.427","0.07%"
"Aug 18, 2016","24.411","24.411","24.411","24.411","-0.07%"
"Aug 17, 2016","24.428","24.428","24.428","24.428","0.00%"
"Aug 16, 2016","24.428","24.428","24.428","24.428","0.06%"
"Aug 15, 2016","24.414","24.414","24.414","24.414","0.00%"
"Aug 12, 2016","24.414","24.414","24.414","24.414","0.00%"
"Aug 11, 2016","24.413","24.413","24.413","24.413","0.13%"
"Aug 10, 2016","24.381","24.381","24.381","24.381","0.13%"
"Aug 09, 2016","24.350","24.350","24.350","24.350","0.18%"
"Aug 08, 2016","24.306","24.306","24.306","24.306","0.06%"
"Aug 05, 2016","24.292","24.292","24.292","24.292","0.05%"
"Aug 04, 2016","24.280","24.280","24.280","24.280","0.05%"
"Aug 03, 2016","24.267","24.267","24.267","24.267","-0.05%"
"Aug 02, 2016","24.279","24.279","24.279","24.279","-0.04%"
"Aug 01, 2016","24.289","24.289","24.289","24.289","0.14%"
"Jul 29, 2016","24.254","24.254","24.254","24.254","0.08%"
"Jul 28, 2016","24.234","24.234","24.234","24.234","0.23%"
"Jul 27, 2016","24.179","24.179","24.179","24.179","0.03%"
"Jul 26, 2016","24.171","24.171","24.171","24.171","0.04%"
"Jul 25, 2016","24.161","24.161","24.161","24.161","0.10%"
"Jul 22, 2016","24.138","24.138","24.138","24.138","0.05%"
"Jul 21, 2016","24.127","24.127","24.127","24.127","0.07%"
"Jul 20, 2016","24.111","24.111","24.111","24.111","0.08%"
"Jul 19, 2016","24.091","24.091","24.091","24.091","0.06%"
"Jul 18, 2016","24.076","24.076","24.076","24.076","0.04%"
"Jul 15, 2016","24.067","24.067","24.067","24.067","0.06%"
"Jul 14, 2016","24.052","24.052","24.052","24.052","-0.03%"
"Jul 13, 2016","24.060","24.060","24.060","24.060","0.12%"
"Jul 12, 2016","24.031","24.031","24.031","24.031","0.18%"
"Jul 11, 2016","23.989","23.989","23.989","23.989","0.09%"
"Jul 08, 2016","23.967","23.967","23.967","23.967","0.08%"
"Jul 07, 2016","23.948","23.948","23.948","23.948","0.08%"
"Jul 06, 2016","23.930","23.930","23.930","23.930","0.00%"
"Jul 05, 2016","23.930","23.930","23.930","23.930","0.09%"
"Jul 04, 2016","23.908","23.908","23.908","23.908","0.07%"
"Jul 01, 2016","23.892","23.892","23.892","23.892","0.08%"
"Jun 30, 2016","23.873","23.873","23.873","23.873","0.00%"
"Jun 29, 2016","23.873","23.873","23.873","23.873","0.09%"
"Jun 28, 2016","23.852","23.852","23.852","23.852","0.08%"
"Jun 27, 2016","23.833","23.833","23.833","23.833","0.16%"
"Jun 24, 2016","23.796","23.796","23.796","23.796","0.05%"
"Jun 23, 2016","23.783","23.783","23.783","23.783","0.02%"
"Jun 22, 2016","23.779","23.779","23.779","23.779","0.03%"
"Jun 21, 2016","23.771","23.771","23.771","23.771","0.06%"
"Jun 20, 2016","23.757","23.757","23.757","23.757","0.03%"
"Jun 17, 2016","23.749","23.749","23.749","23.749","0.03%"
"Jun 16, 2016","23.741","23.741","23.741","23.741","0.03%"
"Jun 15, 2016","23.733","23.733","23.733","23.733","0.02%"
"Jun 14, 2016","23.728","23.728","23.728","23.728","0.03%"
"Jun 13, 2016","23.721","23.721","23.721","23.721","0.00%"
"Jun 10, 2016","23.721","23.721","23.721","23.721","0.02%"
"Jun 09, 2016","23.717","23.717","23.717","23.717","0.03%"
"Jun 08, 2016","23.709","23.709","23.709","23.709","0.02%"
"Jun 07, 2016","23.704","23.704","23.704","23.704","0.01%"
"Jun 06, 2016","23.701","23.701","23.701","23.701","0.08%"
"Jun 03, 2016","23.682","23.682","23.682","23.682","0.03%"
"Jun 02, 2016","23.675","23.675","23.675","23.675","0.04%"
"Jun 01, 2016","23.665","23.665","23.665","23.665","-0.01%"
"May 31, 2016","23.668","23.668","23.668","23.668","0.01%"
"May 30, 2016","23.666","23.666","23.666","23.666","0.08%"
"May 27, 2016","23.647","23.647","23.647","23.647","0.01%"
"May 26, 2016","23.644","23.644","23.644","23.644","0.02%"
"May 25, 2016","23.640","23.640","23.640","23.640","0.03%"
"May 24, 2016","23.634","23.634","23.634","23.634","0.00%"
"May 23, 2016","23.634","23.634","23.634","23.634","0.09%"
"May 20, 2016","23.613","23.613","23.613","23.613","-0.05%"
"May 19, 2016","23.625","23.625","23.625","23.625","0.02%"
"May 18, 2016","23.620","23.620","23.620","23.620","0.02%"
