"Date","Price","Open","High","Low","Change %"
"Jul 17, 2018","1,927.143","1,927.143","1,927.143","1,927.143","0.36%"
"Jul 16, 2018","1,920.186","1,920.186","1,920.186","1,920.186","0.04%"
"Jul 13, 2018","1,919.444","1,919.444","1,919.444","1,919.444","0.04%"
"Jul 12, 2018","1,918.722","1,918.722","1,918.722","1,918.722","0.03%"
"Jul 11, 2018","1,918.205","1,918.205","1,918.205","1,918.205","0.02%"
"Jul 10, 2018","1,917.763","1,917.763","1,917.763","1,917.763","0.02%"
"Jul 09, 2018","1,917.370","1,917.370","1,917.370","1,917.370","0.05%"
"Jul 06, 2018","1,916.411","1,916.411","1,916.411","1,916.411","0.02%"
"Jul 05, 2018","1,916.085","1,916.085","1,916.085","1,916.085","0.01%"
"Jul 04, 2018","1,915.798","1,915.798","1,915.798","1,915.798","0.02%"
"Jul 03, 2018","1,915.462","1,915.462","1,915.462","1,915.462","0.02%"
"Jul 02, 2018","1,915.174","1,915.174","1,915.174","1,915.174","0.18%"
"Jun 29, 2018","1,911.652","1,911.652","1,911.652","1,911.652","0.03%"
"Jun 28, 2018","1,911.172","1,911.172","1,911.172","1,911.172","0.00%"
"Jun 27, 2018","1,911.130","1,911.130","1,911.130","1,911.130","0.01%"
"Jun 26, 2018","1,910.967","1,910.967","1,910.967","1,910.967","0.02%"
"Jun 25, 2018","1,910.662","1,910.662","1,910.662","1,910.662","0.05%"
"Jun 22, 2018","1,909.775","1,909.775","1,909.775","1,909.775","0.02%"
"Jun 21, 2018","1,909.392","1,909.392","1,909.392","1,909.392","0.04%"
"Jun 20, 2018","1,908.708","1,908.708","1,908.708","1,908.708","0.04%"
"Jun 19, 2018","1,907.932","1,907.932","1,907.932","1,907.932","0.03%"
"Jun 18, 2018","1,907.340","1,907.340","1,907.340","1,907.340","0.06%"
"Jun 15, 2018","1,906.147","1,906.147","1,906.147","1,906.147","0.03%"
"Jun 14, 2018","1,905.655","1,905.655","1,905.655","1,905.655","0.01%"
"Jun 13, 2018","1,905.505","1,905.505","1,905.505","1,905.505","0.03%"
"Jun 12, 2018","1,904.864","1,904.864","1,904.864","1,904.864","0.02%"
"Jun 11, 2018","1,904.438","1,904.438","1,904.438","1,904.438","0.05%"
"Jun 08, 2018","1,903.417","1,903.417","1,903.417","1,903.417","0.01%"
"Jun 07, 2018","1,903.203","1,903.203","1,903.203","1,903.203","-0.00%"
"Jun 06, 2018","1,903.254","1,903.254","1,903.254","1,903.254","0.02%"
"Jun 05, 2018","1,902.853","1,902.853","1,902.853","1,902.853","0.01%"
"Jun 04, 2018","1,902.593","1,902.593","1,902.593","1,902.593","0.05%"
"Jun 01, 2018","1,901.722","1,901.722","1,901.722","1,901.722","0.00%"
"May 31, 2018","1,901.702","1,901.702","1,901.702","1,901.702","-0.00%"
"May 30, 2018","1,901.717","1,901.717","1,901.717","1,901.717","0.04%"
"May 29, 2018","1,900.981","1,900.981","1,900.981","1,900.981","0.03%"
"May 28, 2018","1,900.406","1,900.406","1,900.406","1,900.406","0.07%"
"May 25, 2018","1,899.158","1,899.158","1,899.158","1,899.158","0.03%"
"May 24, 2018","1,898.557","1,898.557","1,898.557","1,898.557","0.02%"
"May 23, 2018","1,898.220","1,898.220","1,898.220","1,898.220","0.01%"
"May 22, 2018","1,897.986","1,897.986","1,897.986","1,897.986","0.02%"
"May 21, 2018","1,897.593","1,897.593","1,897.593","1,897.593","0.03%"
"May 18, 2018","1,897.057","1,897.057","1,897.057","1,897.057","0.03%"
"May 17, 2018","1,896.467","1,896.467","1,896.467","1,896.467","-0.01%"
"May 16, 2018","1,896.729","1,896.729","1,896.729","1,896.729","-0.03%"
"May 15, 2018","1,897.391","1,897.391","1,897.391","1,897.391","-0.01%"
"May 14, 2018","1,897.610","1,897.610","1,897.610","1,897.610","0.04%"
"May 11, 2018","1,896.937","1,896.937","1,896.937","1,896.937","-0.01%"
"May 10, 2018","1,897.192","1,897.192","1,897.192","1,897.192","-0.00%"
"May 09, 2018","1,897.269","1,897.269","1,897.269","1,897.269","0.01%"
"May 08, 2018","1,897.162","1,897.162","1,897.162","1,897.162","-0.00%"
"May 07, 2018","1,897.190","1,897.190","1,897.190","1,897.190","0.05%"
"May 04, 2018","1,896.262","1,896.262","1,896.262","1,896.262","0.01%"
"May 03, 2018","1,896.138","1,896.138","1,896.138","1,896.138","0.01%"
"May 02, 2018","1,895.859","1,895.859","1,895.859","1,895.859","0.09%"
"Apr 27, 2018","1,894.225","1,894.225","1,894.225","1,894.225","0.02%"
"Apr 26, 2018","1,893.921","1,893.921","1,893.921","1,893.921","-0.01%"
"Apr 25, 2018","1,894.179","1,894.179","1,894.179","1,894.179","0.00%"
"Apr 24, 2018","1,894.101","1,894.101","1,894.101","1,894.101","0.01%"
"Apr 23, 2018","1,893.909","1,893.909","1,893.909","1,893.909","0.03%"
"Apr 20, 2018","1,893.255","1,893.255","1,893.255","1,893.255","-0.01%"
"Apr 19, 2018","1,893.508","1,893.508","1,893.508","1,893.508","0.00%"
"Apr 18, 2018","1,893.505","1,893.505","1,893.505","1,893.505","0.00%"
"Apr 17, 2018","1,893.471","1,893.471","1,893.471","1,893.471","0.01%"
"Apr 16, 2018","1,893.324","1,893.324","1,893.324","1,893.324","0.04%"
"Apr 13, 2018","1,892.474","1,892.474","1,892.474","1,892.474","0.02%"
"Apr 12, 2018","1,892.149","1,892.149","1,892.149","1,892.149","0.02%"
"Apr 11, 2018","1,891.814","1,891.814","1,891.814","1,891.814","0.00%"
"Apr 10, 2018","1,891.790","1,891.790","1,891.790","1,891.790","0.02%"
"Apr 09, 2018","1,891.470","1,891.470","1,891.470","1,891.470","0.05%"
"Apr 06, 2018","1,890.484","1,890.484","1,890.484","1,890.484","0.02%"
"Apr 05, 2018","1,890.053","1,890.053","1,890.053","1,890.053","0.03%"
"Apr 04, 2018","1,889.421","1,889.421","1,889.421","1,889.421","0.02%"
"Apr 03, 2018","1,889.026","1,889.026","1,889.026","1,889.026","0.12%"
"Mar 28, 2018","1,886.760","1,886.760","1,886.760","1,886.760","0.10%"
"Mar 27, 2018","1,884.885","1,884.885","1,884.885","1,884.885","0.07%"
"Mar 26, 2018","1,883.555","1,883.555","1,883.555","1,883.555","0.03%"
"Mar 23, 2018","1,882.986","1,882.986","1,882.986","1,882.986","0.01%"
"Mar 22, 2018","1,882.815","1,882.815","1,882.815","1,882.815","0.01%"
"Mar 21, 2018","1,882.591","1,882.591","1,882.591","1,882.591","0.01%"
"Mar 20, 2018","1,882.417","1,882.417","1,882.417","1,882.417","0.01%"
"Mar 19, 2018","1,882.295","1,882.295","1,882.295","1,882.295","0.04%"
"Mar 16, 2018","1,881.473","1,881.473","1,881.473","1,881.473","0.05%"
"Mar 15, 2018","1,880.566","1,880.566","1,880.566","1,880.566","0.03%"
"Mar 14, 2018","1,879.977","1,879.977","1,879.977","1,879.977","0.02%"
"Mar 13, 2018","1,879.655","1,879.655","1,879.655","1,879.655","0.02%"
"Mar 12, 2018","1,879.221","1,879.221","1,879.221","1,879.221","0.07%"
"Mar 09, 2018","1,877.947","1,877.947","1,877.947","1,877.947","0.03%"
"Mar 08, 2018","1,877.472","1,877.472","1,877.472","1,877.472","0.02%"
"Mar 07, 2018","1,877.028","1,877.028","1,877.028","1,877.028","0.04%"
"Mar 06, 2018","1,876.230","1,876.230","1,876.230","1,876.230","0.03%"
"Mar 05, 2018","1,875.660","1,875.660","1,875.660","1,875.660","0.07%"
"Mar 01, 2018","1,874.302","1,874.302","1,874.302","1,874.302","0.02%"
"Feb 28, 2018","1,873.851","1,873.851","1,873.851","1,873.851","0.02%"
"Feb 27, 2018","1,873.558","1,873.558","1,873.558","1,873.558","0.02%"
"Feb 26, 2018","1,873.119","1,873.119","1,873.119","1,873.119","0.05%"
"Feb 23, 2018","1,872.194","1,872.194","1,872.194","1,872.194","0.02%"
"Feb 22, 2018","1,871.867","1,871.867","1,871.867","1,871.867","-0.02%"
"Feb 21, 2018","1,872.155","1,872.155","1,872.155","1,872.155","0.02%"
"Feb 20, 2018","1,871.797","1,871.797","1,871.797","1,871.797","0.06%"
"Feb 16, 2018","1,870.755","1,870.755","1,870.755","1,870.755","0.02%"
"Feb 15, 2018","1,870.442","1,870.442","1,870.442","1,870.442","0.01%"
"Feb 14, 2018","1,870.165","1,870.165","1,870.165","1,870.165","0.04%"
"Feb 12, 2018","1,869.407","1,869.407","1,869.407","1,869.407","0.06%"
"Feb 09, 2018","1,868.262","1,868.262","1,868.262","1,868.262","0.02%"
"Feb 08, 2018","1,867.804","1,867.804","1,867.804","1,867.804","0.03%"
"Feb 07, 2018","1,867.334","1,867.334","1,867.334","1,867.334","0.02%"
"Feb 06, 2018","1,866.901","1,866.901","1,866.901","1,866.901","0.02%"
"Feb 05, 2018","1,866.524","1,866.524","1,866.524","1,866.524","0.05%"
"Feb 02, 2018","1,865.620","1,865.620","1,865.620","1,865.620","0.01%"
"Feb 01, 2018","1,865.351","1,865.351","1,865.351","1,865.351","-0.01%"
"Jan 31, 2018","1,865.498","1,865.498","1,865.498","1,865.498","0.02%"
"Jan 30, 2018","1,865.100","1,865.100","1,865.100","1,865.100","0.02%"
"Jan 29, 2018","1,864.803","1,864.803","1,864.803","1,864.803","0.06%"
"Jan 25, 2018","1,863.673","1,863.673","1,863.673","1,863.673","0.01%"
"Jan 24, 2018","1,863.513","1,863.513","1,863.513","1,863.513","0.01%"
"Jan 23, 2018","1,863.307","1,863.307","1,863.307","1,863.307","0.02%"
"Jan 22, 2018","1,862.929","1,862.929","1,862.929","1,862.929","0.04%"
"Jan 19, 2018","1,862.195","1,862.195","1,862.195","1,862.195","0.01%"
"Jan 18, 2018","1,862.005","1,862.005","1,862.005","1,862.005","0.01%"
"Jan 17, 2018","1,861.900","1,861.900","1,861.900","1,861.900","0.01%"
"Jan 16, 2018","1,861.642","1,861.642","1,861.642","1,861.642","-0.00%"
"Jan 15, 2018","1,861.676","1,861.676","1,861.676","1,861.676","0.05%"
"Jan 12, 2018","1,860.828","1,860.828","1,860.828","1,860.828","-0.00%"
"Jan 11, 2018","1,860.847","1,860.847","1,860.847","1,860.847","0.01%"
"Jan 10, 2018","1,860.619","1,860.619","1,860.619","1,860.619","0.01%"
"Jan 09, 2018","1,860.439","1,860.439","1,860.439","1,860.439","0.02%"
"Jan 08, 2018","1,860.148","1,860.148","1,860.148","1,860.148","0.05%"
"Jan 05, 2018","1,859.221","1,859.221","1,859.221","1,859.221","0.03%"
"Jan 04, 2018","1,858.727","1,858.727","1,858.727","1,858.727","-0.01%"
"Jan 03, 2018","1,858.949","1,858.949","1,858.949","1,858.949","0.01%"
"Jan 02, 2018","1,858.762","1,858.762","1,858.762","1,858.762","0.02%"
"Jan 01, 2018","1,858.370","1,858.370","1,858.370","1,858.370","0.08%"
"Dec 29, 2017","1,856.927","1,856.927","1,856.927","1,856.927","0.02%"
"Dec 28, 2017","1,856.589","1,856.589","1,856.589","1,856.589","0.00%"
"Dec 27, 2017","1,856.498","1,856.498","1,856.498","1,856.498","-0.00%"
"Dec 26, 2017","1,856.548","1,856.548","1,856.548","1,856.548","0.05%"
"Dec 22, 2017","1,855.554","1,855.554","1,855.554","1,855.554","0.02%"
"Dec 21, 2017","1,855.214","1,855.214","1,855.214","1,855.214","-0.02%"
"Dec 20, 2017","1,855.547","1,855.547","1,855.547","1,855.547","-0.00%"
"Dec 19, 2017","1,855.559","1,855.559","1,855.559","1,855.559","0.01%"
"Dec 18, 2017","1,855.441","1,855.441","1,855.441","1,855.441","0.05%"
"Dec 15, 2017","1,854.582","1,854.582","1,854.582","1,854.582","-0.01%"
"Dec 14, 2017","1,854.754","1,854.754","1,854.754","1,854.754","-0.00%"
"Dec 13, 2017","1,854.798","1,854.798","1,854.798","1,854.798","0.01%"
"Dec 12, 2017","1,854.656","1,854.656","1,854.656","1,854.656","0.00%"
"Dec 11, 2017","1,854.603","1,854.603","1,854.603","1,854.603","0.03%"
"Dec 08, 2017","1,853.957","1,853.957","1,853.957","1,853.957","0.02%"
"Dec 07, 2017","1,853.531","1,853.531","1,853.531","1,853.531","0.01%"
"Dec 06, 2017","1,853.351","1,853.351","1,853.351","1,853.351","0.01%"
"Dec 05, 2017","1,853.162","1,853.162","1,853.162","1,853.162","0.01%"
"Dec 04, 2017","1,852.965","1,852.965","1,852.965","1,852.965","0.06%"
"Nov 30, 2017","1,851.898","1,851.898","1,851.898","1,851.898","0.01%"
"Nov 29, 2017","1,851.722","1,851.722","1,851.722","1,851.722","0.01%"
"Nov 28, 2017","1,851.459","1,851.459","1,851.459","1,851.459","0.02%"
"Nov 27, 2017","1,851.080","1,851.080","1,851.080","1,851.080","0.04%"
"Nov 24, 2017","1,850.303","1,850.303","1,850.303","1,850.303","0.01%"
"Nov 23, 2017","1,850.077","1,850.077","1,850.077","1,850.077","0.01%"
"Nov 22, 2017","1,849.963","1,849.963","1,849.963","1,849.963","0.01%"
"Nov 21, 2017","1,849.832","1,849.832","1,849.832","1,849.832","0.02%"
"Nov 20, 2017","1,849.514","1,849.514","1,849.514","1,849.514","0.06%"
"Nov 17, 2017","1,848.336","1,848.336","1,848.336","1,848.336","0.02%"
"Nov 16, 2017","1,847.928","1,847.928","1,847.928","1,847.928","0.00%"
"Nov 15, 2017","1,847.907","1,847.907","1,847.907","1,847.907","0.01%"
"Nov 14, 2017","1,847.641","1,847.641","1,847.641","1,847.641","-0.00%"
"Nov 13, 2017","1,847.697","1,847.697","1,847.697","1,847.697","0.04%"
"Nov 10, 2017","1,846.883","1,846.883","1,846.883","1,846.883","0.02%"
"Nov 09, 2017","1,846.541","1,846.541","1,846.541","1,846.541","0.01%"
"Nov 08, 2017","1,846.329","1,846.329","1,846.329","1,846.329","0.01%"
"Nov 07, 2017","1,846.068","1,846.068","1,846.068","1,846.068","0.01%"
"Nov 06, 2017","1,845.909","1,845.909","1,845.909","1,845.909","0.05%"
"Nov 03, 2017","1,845.052","1,845.052","1,845.052","1,845.052","0.02%"
"Nov 02, 2017","1,844.737","1,844.737","1,844.737","1,844.737","0.02%"
"Nov 01, 2017","1,844.337","1,844.337","1,844.337","1,844.337","0.02%"
"Oct 31, 2017","1,844.049","1,844.049","1,844.049","1,844.049","0.01%"
"Oct 30, 2017","1,843.778","1,843.778","1,843.778","1,843.778","0.05%"
"Oct 27, 2017","1,842.871","1,842.871","1,842.871","1,842.871","0.02%"
"Oct 26, 2017","1,842.546","1,842.546","1,842.546","1,842.546","0.01%"
"Oct 25, 2017","1,842.296","1,842.296","1,842.296","1,842.296","0.01%"
"Oct 24, 2017","1,842.076","1,842.076","1,842.076","1,842.076","0.02%"
"Oct 23, 2017","1,841.700","1,841.700","1,841.700","1,841.700","0.08%"
"Oct 18, 2017","1,840.290","1,840.290","1,840.290","1,840.290","0.01%"
"Oct 17, 2017","1,840.037","1,840.037","1,840.037","1,840.037","0.02%"
"Oct 16, 2017","1,839.760","1,839.760","1,839.760","1,839.760","0.05%"
"Oct 13, 2017","1,838.849","1,838.849","1,838.849","1,838.849","0.02%"
"Oct 12, 2017","1,838.394","1,838.394","1,838.394","1,838.394","0.02%"
"Oct 11, 2017","1,838.059","1,838.059","1,838.059","1,838.059","0.02%"
"Oct 10, 2017","1,837.656","1,837.656","1,837.656","1,837.656","0.02%"
"Oct 09, 2017","1,837.275","1,837.275","1,837.275","1,837.275","0.05%"
"Oct 06, 2017","1,836.279","1,836.279","1,836.279","1,836.279","0.02%"
"Oct 05, 2017","1,835.899","1,835.899","1,835.899","1,835.899","0.01%"
"Oct 04, 2017","1,835.690","1,835.690","1,835.690","1,835.690","0.02%"
"Oct 03, 2017","1,835.411","1,835.411","1,835.411","1,835.411","0.09%"
"Sep 29, 2017","1,833.817","1,833.817","1,833.817","1,833.817","0.02%"
"Sep 28, 2017","1,833.498","1,833.498","1,833.498","1,833.498","0.02%"
"Sep 27, 2017","1,833.102","1,833.102","1,833.102","1,833.102","0.01%"
"Sep 26, 2017","1,832.903","1,832.903","1,832.903","1,832.903","0.01%"
"Sep 25, 2017","1,832.700","1,832.700","1,832.700","1,832.700","0.05%"
"Sep 22, 2017","1,831.737","1,831.737","1,831.737","1,831.737","0.01%"
"Sep 21, 2017","1,831.609","1,831.609","1,831.609","1,831.609","-0.01%"
"Sep 20, 2017","1,831.778","1,831.778","1,831.778","1,831.778","0.01%"
"Sep 19, 2017","1,831.620","1,831.620","1,831.620","1,831.620","0.02%"
"Sep 18, 2017","1,831.244","1,831.244","1,831.244","1,831.244","0.03%"
"Sep 15, 2017","1,830.654","1,830.654","1,830.654","1,830.654","0.01%"
"Sep 14, 2017","1,830.421","1,830.421","1,830.421","1,830.421","0.01%"
"Sep 13, 2017","1,830.248","1,830.248","1,830.248","1,830.248","-0.00%"
"Sep 12, 2017","1,830.263","1,830.263","1,830.263","1,830.263","0.01%"
"Sep 11, 2017","1,830.024","1,830.024","1,830.024","1,830.024","0.05%"
"Sep 08, 2017","1,829.153","1,829.153","1,829.153","1,829.153","0.01%"
"Sep 07, 2017","1,829.008","1,829.008","1,829.008","1,829.008","0.02%"
"Sep 06, 2017","1,828.712","1,828.712","1,828.712","1,828.712","0.02%"
"Sep 05, 2017","1,828.322","1,828.322","1,828.322","1,828.322","0.01%"
"Sep 04, 2017","1,828.079","1,828.079","1,828.079","1,828.079","0.05%"
"Sep 01, 2017","1,827.197","1,827.197","1,827.197","1,827.197","0.03%"
"Aug 31, 2017","1,826.609","1,826.609","1,826.609","1,826.609","0.02%"
"Aug 30, 2017","1,826.236","1,826.236","1,826.236","1,826.236","0.01%"
"Aug 29, 2017","1,826.003","1,826.003","1,826.003","1,826.003","0.02%"
"Aug 28, 2017","1,825.689","1,825.689","1,825.689","1,825.689","0.06%"
"Aug 24, 2017","1,824.597","1,824.597","1,824.597","1,824.597","0.02%"
"Aug 23, 2017","1,824.297","1,824.297","1,824.297","1,824.297","0.02%"
"Aug 22, 2017","1,824.000","1,824.000","1,824.000","1,824.000","0.02%"
"Aug 21, 2017","1,823.701","1,823.701","1,823.701","1,823.701","0.05%"
"Aug 18, 2017","1,822.794","1,822.794","1,822.794","1,822.794","0.03%"
"Aug 16, 2017","1,822.173","1,822.173","1,822.173","1,822.173","0.02%"
"Aug 14, 2017","1,821.738","1,821.738","1,821.738","1,821.738","0.05%"
"Aug 11, 2017","1,820.851","1,820.851","1,820.851","1,820.851","0.01%"
"Aug 10, 2017","1,820.641","1,820.641","1,820.641","1,820.641","0.01%"
"Aug 09, 2017","1,820.479","1,820.479","1,820.479","1,820.479","0.02%"
"Aug 08, 2017","1,820.148","1,820.148","1,820.148","1,820.148","0.01%"
"Aug 07, 2017","1,819.900","1,819.900","1,819.900","1,819.900","0.05%"
"Aug 04, 2017","1,819.050","1,819.050","1,819.050","1,819.050","0.02%"
"Aug 03, 2017","1,818.744","1,818.744","1,818.744","1,818.744","0.03%"
"Aug 02, 2017","1,818.155","1,818.155","1,818.155","1,818.155","0.02%"
"Aug 01, 2017","1,817.728","1,817.728","1,817.728","1,817.728","0.02%"
"Jul 31, 2017","1,817.427","1,817.427","1,817.427","1,817.427","0.05%"
"Jul 28, 2017","1,816.494","1,816.494","1,816.494","1,816.494","0.01%"
"Jul 27, 2017","1,816.280","1,816.280","1,816.280","1,816.280","0.02%"
"Jul 26, 2017","1,815.919","1,815.919","1,815.919","1,815.919","0.01%"
"Jul 25, 2017","1,815.771","1,815.771","1,815.771","1,815.771","0.02%"
"Jul 24, 2017","1,815.461","1,815.461","1,815.461","1,815.461","0.05%"
"Jul 21, 2017","1,814.631","1,814.631","1,814.631","1,814.631","0.03%"
"Jul 20, 2017","1,814.136","1,814.136","1,814.136","1,814.136","0.02%"
"Jul 19, 2017","1,813.693","1,813.693","1,813.693","1,813.693","0.02%"
"Jul 18, 2017","1,813.271","1,813.271","1,813.271","1,813.271","0.04%"
"Jul 17, 2017","1,812.490","1,812.490","1,812.490","1,812.490","0.06%"
"Jul 14, 2017","1,811.482","1,811.482","1,811.482","1,811.482","0.02%"
"Jul 13, 2017","1,811.089","1,811.089","1,811.089","1,811.089","0.02%"
"Jul 12, 2017","1,810.770","1,810.770","1,810.770","1,810.770","0.02%"
"Jul 11, 2017","1,810.349","1,810.349","1,810.349","1,810.349","0.03%"
"Jul 10, 2017","1,809.846","1,809.846","1,809.846","1,809.846","0.10%"
"Jul 07, 2017","1,808.100","1,808.100","1,808.100","1,808.100","0.02%"
"Jul 06, 2017","1,807.794","1,807.794","1,807.794","1,807.794","0.02%"
"Jul 05, 2017","1,807.389","1,807.389","1,807.389","1,807.389","0.03%"
"Jul 04, 2017","1,806.819","1,806.819","1,806.819","1,806.819","0.01%"
"Jul 03, 2017","1,806.575","1,806.575","1,806.575","1,806.575","0.04%"
"Jun 30, 2017","1,805.929","1,805.929","1,805.929","1,805.929","0.01%"
"Jun 29, 2017","1,805.681","1,805.681","1,805.681","1,805.681","0.00%"
"Jun 28, 2017","1,805.621","1,805.621","1,805.621","1,805.621","0.01%"
"Jun 27, 2017","1,805.516","1,805.516","1,805.516","1,805.516","0.06%"
"Jun 23, 2017","1,804.369","1,804.369","1,804.369","1,804.369","0.02%"
"Jun 22, 2017","1,804.052","1,804.052","1,804.052","1,804.052","0.01%"
"Jun 21, 2017","1,803.783","1,803.783","1,803.783","1,803.783","0.02%"
"Jun 20, 2017","1,803.427","1,803.427","1,803.427","1,803.427","0.01%"
"Jun 19, 2017","1,803.159","1,803.159","1,803.159","1,803.159","0.06%"
"Jun 16, 2017","1,802.100","1,802.100","1,802.100","1,802.100","0.01%"
"Jun 15, 2017","1,801.856","1,801.856","1,801.856","1,801.856","0.02%"
"Jun 14, 2017","1,801.448","1,801.448","1,801.448","1,801.448","0.01%"
"Jun 13, 2017","1,801.178","1,801.178","1,801.178","1,801.178","0.02%"
"Jun 12, 2017","1,800.788","1,800.788","1,800.788","1,800.788","0.05%"
"Jun 09, 2017","1,799.918","1,799.918","1,799.918","1,799.918","0.03%"
"Jun 08, 2017","1,799.430","1,799.430","1,799.430","1,799.430","0.03%"
"Jun 07, 2017","1,798.972","1,798.972","1,798.972","1,798.972","0.03%"
"Jun 06, 2017","1,798.462","1,798.462","1,798.462","1,798.462","0.02%"
"Jun 05, 2017","1,798.139","1,798.139","1,798.139","1,798.139","0.05%"
"Jun 02, 2017","1,797.262","1,797.262","1,797.262","1,797.262","0.02%"
"Jun 01, 2017","1,796.872","1,796.872","1,796.872","1,796.872","0.02%"
"May 31, 2017","1,796.436","1,796.436","1,796.436","1,796.436","0.02%"
"May 30, 2017","1,796.097","1,796.097","1,796.097","1,796.097","0.03%"
"May 29, 2017","1,795.587","1,795.587","1,795.587","1,795.587","0.04%"
"May 26, 2017","1,794.831","1,794.831","1,794.831","1,794.831","0.02%"
"May 25, 2017","1,794.434","1,794.434","1,794.434","1,794.434","0.02%"
"May 24, 2017","1,794.033","1,794.033","1,794.033","1,794.033","0.02%"
"May 23, 2017","1,793.682","1,793.682","1,793.682","1,793.682","0.02%"
"May 22, 2017","1,793.342","1,793.342","1,793.342","1,793.342","0.06%"
"May 19, 2017","1,792.256","1,792.256","1,792.256","1,792.256","0.01%"
"May 18, 2017","1,792.041","1,792.041","1,792.041","1,792.041","0.02%"
"May 17, 2017","1,791.739","1,791.739","1,791.739","1,791.739","0.02%"
"May 16, 2017","1,791.443","1,791.443","1,791.443","1,791.443","0.02%"
"May 15, 2017","1,791.135","1,791.135","1,791.135","1,791.135","0.07%"
"May 12, 2017","1,789.881","1,789.881","1,789.881","1,789.881","0.02%"
"May 11, 2017","1,789.593","1,789.593","1,789.593","1,789.593","0.03%"
"May 09, 2017","1,789.041","1,789.041","1,789.041","1,789.041","0.01%"
"May 08, 2017","1,788.791","1,788.791","1,788.791","1,788.791","0.05%"
"May 05, 2017","1,787.963","1,787.963","1,787.963","1,787.963","0.01%"
"May 04, 2017","1,787.744","1,787.744","1,787.744","1,787.744","0.01%"
"May 03, 2017","1,787.508","1,787.508","1,787.508","1,787.508","0.02%"
"May 02, 2017","1,787.225","1,787.225","1,787.225","1,787.225","0.07%"
"Apr 28, 2017","1,786.043","1,786.043","1,786.043","1,786.043","0.02%"
"Apr 27, 2017","1,785.742","1,785.742","1,785.742","1,785.742","0.02%"
"Apr 26, 2017","1,785.443","1,785.443","1,785.443","1,785.443","-0.01%"
"Apr 25, 2017","1,785.704","1,785.704","1,785.704","1,785.704","0.03%"
"Apr 24, 2017","1,785.251","1,785.251","1,785.251","1,785.251","0.05%"
"Apr 21, 2017","1,784.353","1,784.353","1,784.353","1,784.353","0.00%"
"Apr 20, 2017","1,784.321","1,784.321","1,784.321","1,784.321","0.03%"
"Apr 19, 2017","1,783.758","1,783.758","1,783.758","1,783.758","0.02%"
"Apr 18, 2017","1,783.349","1,783.349","1,783.349","1,783.349","0.01%"
"Apr 17, 2017","1,783.189","1,783.189","1,783.189","1,783.189","0.06%"
"Apr 13, 2017","1,782.044","1,782.044","1,782.044","1,782.044","0.03%"
"Apr 12, 2017","1,781.543","1,781.543","1,781.543","1,781.543","0.02%"
"Apr 11, 2017","1,781.217","1,781.217","1,781.217","1,781.217","0.03%"
"Apr 10, 2017","1,780.698","1,780.698","1,780.698","1,780.698","0.05%"
"Apr 07, 2017","1,779.791","1,779.791","1,779.791","1,779.791","-0.00%"
"Apr 06, 2017","1,779.860","1,779.860","1,779.860","1,779.860","-0.01%"
"Apr 05, 2017","1,779.982","1,779.982","1,779.982","1,779.982","0.01%"
"Apr 03, 2017","1,779.813","1,779.813","1,779.813","1,779.813","0.08%"
"Mar 31, 2017","1,778.346","1,778.346","1,778.346","1,778.346","0.05%"
"Mar 30, 2017","1,777.462","1,777.462","1,777.462","1,777.462","0.04%"
"Mar 29, 2017","1,776.802","1,776.802","1,776.802","1,776.802","0.03%"
"Mar 27, 2017","1,776.262","1,776.262","1,776.262","1,776.262","0.05%"
"Mar 24, 2017","1,775.398","1,775.398","1,775.398","1,775.398","0.02%"
"Mar 23, 2017","1,774.997","1,774.997","1,774.997","1,774.997","0.02%"
"Mar 22, 2017","1,774.631","1,774.631","1,774.631","1,774.631","0.03%"
"Mar 21, 2017","1,774.028","1,774.028","1,774.028","1,774.028","0.01%"
"Mar 20, 2017","1,773.764","1,773.764","1,773.764","1,773.764","0.05%"
"Mar 17, 2017","1,772.882","1,772.882","1,772.882","1,772.882","0.01%"
"Mar 16, 2017","1,772.691","1,772.691","1,772.691","1,772.691","0.02%"
"Mar 15, 2017","1,772.306","1,772.306","1,772.306","1,772.306","0.02%"
"Mar 14, 2017","1,771.877","1,771.877","1,771.877","1,771.877","0.07%"
"Mar 10, 2017","1,770.691","1,770.691","1,770.691","1,770.691","-0.00%"
"Mar 09, 2017","1,770.697","1,770.697","1,770.697","1,770.697","-0.01%"
"Mar 08, 2017","1,770.944","1,770.944","1,770.944","1,770.944","0.00%"
"Mar 07, 2017","1,770.860","1,770.860","1,770.860","1,770.860","0.01%"
"Mar 06, 2017","1,770.739","1,770.739","1,770.739","1,770.739","0.04%"
"Mar 03, 2017","1,770.062","1,770.062","1,770.062","1,770.062","0.03%"
"Mar 02, 2017","1,769.605","1,769.605","1,769.605","1,769.605","0.01%"
"Mar 01, 2017","1,769.343","1,769.343","1,769.343","1,769.343","0.01%"
"Feb 28, 2017","1,769.128","1,769.128","1,769.128","1,769.128","0.02%"
"Feb 27, 2017","1,768.738","1,768.738","1,768.738","1,768.738","0.07%"
"Feb 23, 2017","1,767.442","1,767.442","1,767.442","1,767.442","0.02%"
"Feb 22, 2017","1,767.119","1,767.119","1,767.119","1,767.119","0.03%"
"Feb 20, 2017","1,766.528","1,766.528","1,766.528","1,766.528","0.05%"
"Feb 17, 2017","1,765.688","1,765.688","1,765.688","1,765.688","0.01%"
