"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 25, 2018","12.19","12.19","12.19","12.19","0.01K","-4.99%"
"Jun 18, 2018","12.83","12.83","12.83","12.83","0.03K","-4.96%"
"Apr 02, 2018","13.50","13.84","13.84","13.50","0.02K","-3.50%"
"Feb 14, 2018","13.99","13.99","13.99","13.99","0.60K","4.95%"
"Feb 12, 2018","13.33","13.33","13.33","13.33","3.60K","4.96%"
"Feb 09, 2018","12.70","12.70","12.70","12.70","0.30K","4.96%"
"Feb 08, 2018","12.10","12.10","12.10","12.10","1.09K","4.94%"
"Feb 07, 2018","11.53","11.44","12.01","11.44","3.58K","0.79%"
"Feb 05, 2018","11.44","11.00","11.46","10.50","2.90K","4.67%"
"Feb 02, 2018","10.93","10.93","10.93","10.93","6.20K","5.00%"
"Feb 01, 2018","10.41","10.41","10.41","10.41","0.20K","4.94%"
"Jan 31, 2018","9.92","9.92","9.92","9.92","0.50K","4.97%"
"Jan 30, 2018","9.45","9.45","9.45","9.45","1.20K","5.00%"
"Jan 25, 2018","9.00","9.40","9.45","9.00","1.65K","0.00%"
"Jan 24, 2018","9.00","9.76","9.76","9.00","6.57K","-3.23%"
"Jan 23, 2018","9.30","9.30","9.30","9.30","0.50K","-3.93%"
